trigger,category,rt,amplitude
52,60,NaN,71.2459934035004
62,60,NaN,198.704259061462
52,60,NaN,52.879483517406
52,60,NaN,62.6715516989465
51,69,NaN,12237.2693028086
52,99,NaN,85.3863463697341
51,69,NaN,10904.3699080333
51,69,NaN,8579.41238189772
62,0,1.125,61.5726001993999
51,0,1.015625,9372.72387216584
52,0,0.609375,128.354862985987
51,69,NaN,9672.12773525765
61,69,NaN,8263.44886650625
51,69,NaN,8139.46562488075
52,60,NaN,121.144968546882
51,69,NaN,8844.83897285943
62,60,NaN,83.7273261482114
61,69,NaN,9790.09176514949
52,60,NaN,68.3990427877488
52,0,0.8671875,75.2188137312488
52,0,0.75,89.2494594024308
61,0,0.8515625,10867.3712512744
61,69,NaN,7857.40905775992
51,69,NaN,7636.07048430319
62,60,NaN,62.088691502017
51,69,NaN,9683.42810894635
52,0,0.46875,28.8321233298184
62,0,0.1953125,82.6618808476853
51,69,NaN,10937.9367683914
52,60,NaN,160.269433014746
52,60,NaN,69.9518948943446
52,0,0.171875,166.488439725351
51,69,NaN,11819.7725979799
52,60,NaN,51.8043100620793
52,60,NaN,108.443543953202
52,0,0.3515625,89.2173955578244
52,60,NaN,97.2992081229451
52,0,0.015625,51.8328742997156
51,69,NaN,11167.1706224721
62,60,NaN,67.1191618781447
51,0,0.90625,9697.80540841719
52,60,NaN,139.212011989508
51,69,NaN,9300.93827760587
51,69,NaN,9091.08651392534
51,69,NaN,7800.7471020566
52,60,NaN,67.5678758582061
52,60,NaN,155.089180028429
51,69,NaN,8555.79327634944
51,69,NaN,7024.01924631998
52,60,NaN,107.510598603909
51,69,NaN,6454.85201771056
51,0,0.8671875,5953.95365722087
61,69,NaN,362.004089494346
62,60,NaN,63.7332047145837
51,69,NaN,7632.61766147391
51,0,0.890625,6492.80921217988
52,0,0.0234375,70.920650126369
51,0,0.8203125,6872.32444908808
52,60,NaN,80.1935129398371
52,0,0.015625,118.054389764458
51,69,NaN,7978.57518818012
61,69,NaN,7593.94570030776
52,0,0.453125,107.659900651106
61,69,NaN,6903.69999350651
52,60,NaN,73.4037032585334
51,0,0.515625,6892.99189551007
51,0,0.6953125,5892.76607691714
52,0,0.015625,67.5185829723108
51,69,NaN,6966.85663086108
52,60,NaN,147.511835905054
52,0,0.234375,77.7774479483053
62,60,NaN,71.371177137814
51,0,0.9765625,7324.25171891349
62,60,NaN,77.4353787173538
52,60,NaN,92.1871442104565
51,0,0.640625,7363.80051123549
52,60,NaN,62.2924579099118
52,60,NaN,107.252911271691
51,69,NaN,8809.82133074728
62,60,NaN,124.89123812382
61,0,1.1875,7302.35215960112
52,60,NaN,141.212634361007
52,0,0.4140625,91.7507127764355
52,60,NaN,121.568416393911
51,69,NaN,8508.0329601979
51,69,NaN,320.38150751759
51,69,NaN,6527.21371876926
52,60,NaN,105.498870465411
61,0,0.8515625,6712.35848543335
51,99,NaN,6379.39160529403
51,69,NaN,5998.96589800737
52,60,NaN,124.43852191864
62,0,0.9375,92.4205305535677
51,69,NaN,5987.09034931406
51,0,0.7890625,5942.04382350355
52,60,NaN,125.756907889459
62,60,NaN,74.8236736384328
52,0,0.578125,105.374372870809
52,60,NaN,65.0289810381481
51,69,NaN,9380.43652053952
52,60,NaN,128.818305654258
51,69,NaN,8244.72463277354
51,0,0.796875,7006.94418472634
62,0,0.6015625,106.063522198998
51,0,0.8828125,7050.02352356296
51,69,NaN,6826.41114415315
52,0,0.3515625,113.816161370398
52,60,NaN,60.1410760281457
62,60,NaN,114.559033103586
52,0,0.1171875,86.2615485777433
52,0,0.5234375,59.3816073121832
52,60,NaN,55.8106047605223
51,0,0.6875,9339.31072159504
52,60,NaN,106.845751448968
51,69,NaN,6377.31273396073
51,0,0.5625,5713.78723802198
61,0,0.96875,5423.09278448317
51,69,NaN,4922.84477438788
52,60,NaN,79.9947176710917
52,0,0.46875,78.374642030491
51,0,0.59375,3332.57399229491
51,0,1,6634.63827650944
51,69,NaN,6143.21793507889
52,60,NaN,58.1753173912579
52,60,NaN,65.4378906840291
61,0,0.859375,6582.13867209943
52,0,0.5859375,73.4437452782051
51,69,NaN,6308.36195212139
51,69,NaN,5133.78657693069
52,60,NaN,198.26970179911
61,69,NaN,7006.27232026404
51,69,NaN,6189.5739356719
52,0,0.1875,99.2207299417572
52,0,0.0546875,57.0944139202589
52,60,NaN,109.85091845729
52,60,NaN,55.9208975629645
51,69,NaN,6529.07318117051
61,69,NaN,6657.74561908038
52,60,NaN,121.176627360819
62,0,0.4140625,105.888652726396
51,69,NaN,5615.32745424195
51,69,NaN,4857.08924485099
62,0,0.921875,58.598838350147
51,69,NaN,5319.6431816106
52,0,0.1640625,83.3190068049389
61,69,NaN,5873.03415064001
61,69,NaN,5024.41296186809
52,60,NaN,49.8487867184344
51,69,NaN,6013.58426626479
51,0,0.890625,4300.97585047321
52,60,NaN,140.445436720228
52,0,0.4921875,80.370064586691
62,60,NaN,51.7148879542888
61,99,NaN,4584.5811830769
51,0,0.5625,6134.26487348721
52,0,0.25,71.3360319002686
51,0,0.8203125,4080.16790443704
62,0,0.7734375,82.1662503848509
51,0,0.8671875,6258.36602516489
51,0,0.8046875,3833.60602422109
52,60,NaN,57.2058007663875
62,60,NaN,165.68791551374
52,0,0.421875,136.148812161758
51,0,0.96875,5066.51360970791
52,60,NaN,59.2149192623141
51,69,NaN,8400.01020041281
52,0,0.7578125,110.119549640562
51,69,NaN,5460.48066039602
52,60,NaN,91.9768919855098
51,69,NaN,4892.12416861667
52,60,NaN,99.7985616599147
52,0,0.4375,73.6629063151591
51,60,NaN,5504.00323084081
51,69,NaN,6410.18639935942
52,60,NaN,54.4137072184288
51,69,NaN,5458.14634622316
61,0,0.859375,4583.47198920643
52,0,0.328125,117.018568760222
51,0,0.7421875,4781.81831336006
52,99,NaN,129.722166222046
52,60,NaN,128.23909243736
51,69,NaN,4778.31943740253
61,69,NaN,6392.18633101821
51,0,0.609375,4933.94079645413
61,69,NaN,4631.97081533011
51,0,0.8125,3770.73871799748
51,0,1.0625,3718.89443956375
51,0,0.875,2943.080326972
52,60,NaN,116.765334307831
51,69,NaN,3287.78453708852
52,60,NaN,129.756113523626
51,69,NaN,4694.97466154262
51,0,0.625,4048.88757240651
61,0,1.2265625,3313.00866946013
51,69,NaN,3578.56880386945
52,0,0.6328125,97.3436848295797
52,60,NaN,62.1710118774168
62,0,0.2421875,109.223941016029
52,60,NaN,74.2485369733703
51,0,0.5546875,5509.659415775
