trigger,category,rt,amplitude
62,0,0.3671875,120.770024533416
52,0,0.296875,104.78181246376
62,60,NaN,119.357531392146
51,0,0.40625,1391.61491124365
51,0,0.6484375,747.239834609475
51,69,NaN,1525.63801692081
52,60,NaN,95.7042598482912
52,60,NaN,142.352185519826
52,0,0.34375,99.1489368193573
51,69,NaN,1294.86957823255
51,69,NaN,837.329895430759
52,60,NaN,104.204110464616
51,69,NaN,1389.58466274682
51,60,NaN,1043.21013436381
51,69,NaN,1304.20048867736
52,60,NaN,145.571166974698
51,69,NaN,1507.65299957228
61,0,0.515625,1504.22118879251
62,60,NaN,221.613973260707
52,0,0.1015625,135.707271719497
62,0,0.5390625,103.858715961877
51,0,0.53125,1418.63927577134
61,69,NaN,1511.32757930341
61,69,NaN,1711.431702431
52,60,NaN,352.755794900003
52,60,NaN,197.714879713267
62,69,NaN,268.344815540233
51,69,NaN,1588.95693492476
51,69,NaN,1404.24903328938
61,69,NaN,1376.42012311476
51,69,NaN,1757.68062518175
51,69,NaN,1483.02109159792
52,60,NaN,322.456948545346
51,69,NaN,1579.33417773722
52,60,NaN,182.63346115882
51,0,0.4375,1711.17643112817
51,69,NaN,1794.94887872149
52,60,NaN,282.042026046036
51,69,NaN,1708.89584564064
51,69,NaN,1940.84314090061
61,69,NaN,1489.5178847465
51,69,NaN,1653.97169612299
52,0,0.328125,99.2918555272694
52,0,0.1171875,137.07166588031
52,60,NaN,151.530281650452
52,0,0.0625,92.3662321263467
51,0,0.4921875,1538.06190932065
62,60,NaN,137.190717989879
51,69,NaN,1355.34742994262
52,0,0.296875,113.366828590889
52,60,NaN,119.480109108266
52,60,NaN,121.709483422001
52,0,0.3125,99.8377353908527
51,69,NaN,856.937107724657
52,0,0.3359375,97.4684599816106
52,60,NaN,153.356735260045
51,0,1.171875,461.661262007124
51,69,NaN,490.825408633727
62,91,NaN,125.416882042442
52,0,0.3203125,124.13962419958
51,0,1.109375,635.104337624662
52,60,NaN,146.108260041658
51,0,0.9296875,717.155335087979
52,0,0.28125,125.677485280683
52,60,NaN,144.360793272128
62,0,0.2890625,117.537787302869
52,0,0.3203125,85.2443757864334
51,0,0.859375,995.367849117241
52,0,0.2421875,122.988081289333
51,0,0.8359375,1187.64251028434
52,60,NaN,103.582224729404
51,0,0.5859375,1548.68784368168
52,60,NaN,86.3520854400432
51,0,1,550.045327492213
51,69,NaN,1127.61752742027
52,0,0.34375,124.767380560899
61,0,0.65625,1151.33915648322
51,0,0.859375,987.020255679346
62,0,0.609375,97.9696661414128
52,0,0.078125,129.443551313179
51,0,0.7578125,985.080337459154
62,0,0.28125,115.464964829743
51,0,0.6953125,1161.05731197833
52,0,0.296875,76.404223760123
52,0,0.4609375,100.85678024328
51,0,0.4453125,825.660687383752
52,0,0.453125,84.9626895572861
52,60,NaN,52.1881913005216
51,0,0.4140625,1009.47768507561
52,60,NaN,87.4382282598513
52,0,0.3828125,83.4323429841231
52,60,NaN,125.154584590321
52,0,0.4453125,49.184719688372
62,0,0.5703125,117.615427395623
51,0,0.6875,1459.86169790058
62,0,0.5625,69.2280212438431
61,0,0.53125,1794.23235471423
52,0,0.2890625,78.7557680738897
51,69,NaN,1080.57831802916
52,0,0.2890625,57.5278397532435
52,0,0.2734375,80.8125262447807
61,0,0.421875,1890.12941399413
52,69,NaN,83.7230058121683
51,0,0.4765625,1695.92995264497
51,0,0.6171875,1452.28088406043
51,0,0.734375,880.563689247852
52,0,0.2578125,84.8729622515409
51,69,NaN,1180.34337062984
52,60,NaN,115.231105190971
52,0,0.2890625,74.6609020665716
51,0,0.546875,566.989423327174
51,0,0.6171875,825.686646915079
61,0,0.828125,717.475023376114
51,0,0.578125,661.29591142504
62,0,0.3828125,70.8256495549423
51,0,0.3359375,514.707897410992
52,0,0.3671875,99.9987370236978
61,0,0.4453125,408.232943800748
62,0,0.4765625,107.763168334212
51,0,0.7109375,425.323955875538
52,60,NaN,87.0348883689959
51,99,NaN,293.605534195336
52,0,0.2890625,116.750623749041
51,69,NaN,451.689028765956
61,0,0.5078125,516.855662124849
51,0,0.3984375,678.671844920911
52,60,NaN,134.207208118099
52,0,0.296875,125.948645686581
62,60,NaN,92.2116261742422
51,0,0.6171875,987.390434507387
51,69,NaN,872.486217784776
62,0,0.3828125,74.1937035512203
52,60,NaN,99.2375547018437
51,0,0.890625,854.156066288366
52,0,0.484375,84.7708353477072
51,0,0.40625,599.636331413465
61,69,NaN,776.789954012511
52,60,NaN,126.589121179384
52,0,0.3203125,93.1520608382303
52,0,0.34375,80.0876026239206
52,0,0.3515625,90.9127752388264
51,0,0.5625,890.968334364745
52,0,0.3359375,78.9576330735228
61,0,1.03125,355.74687565848
52,0,0.3125,111.791681139822
51,0,0.5703125,590.519809839247
52,0,0.1328125,71.1601163564537
51,0,0.4765625,570.347939385625
52,0,0.359375,123.463619275241
51,69,NaN,777.160845789683
51,0,0.65625,1002.98897186509
52,0,0.265625,105.441779625949
51,0,0.5390625,1526.61226018322
52,0,0.3125,96.4513598787728
62,0,0.515625,85.4879650834204
51,0,0.4765625,1217.90820184011
52,60,NaN,111.835637192664
52,0,0.265625,88.0432344280101
52,60,NaN,103.407515325421
51,0,0.5,1321.78064040036
52,0,0.46875,101.807761867067
61,0,0.7734375,1342.67341670066
52,60,NaN,133.725835015998
61,0,0.5078125,1577.47475451581
52,0,0.3359375,80.3624688577206
52,60,NaN,97.893378572986
52,60,NaN,116.314291582325
52,0,0.3203125,86.0859641107613
51,0,0.453125,2524.7998923914
51,69,NaN,1313.98408720655
51,69,NaN,1261.52774326994
51,69,NaN,935.497170972728
52,0,0.3203125,88.6089714156144
62,0,0.3046875,89.0096337716843
52,0,0.296875,78.9530106149778
51,0,0.3359375,332.143244676443
51,0,0.8046875,259.467495985039
51,0,0.796875,1745.91817871655
52,0,0.3046875,111.012235778925
62,0,0.5703125,93.5871547814601
51,0,0.9140625,297.260353865977
52,60,NaN,59.6703317043581
51,0,0.7578125,672.146555225182
62,60,NaN,112.810629914283
51,69,NaN,282.269876838806
61,0,1.03125,607.46190323486
51,99,NaN,335.506265856683
61,99,NaN,291.831896218687
61,0,0.4609375,559.406523930609
61,0,1.2265625,457.102156410382
51,0,0.65625,1111.98213620407
52,0,0.265625,101.796759889521
61,50,NaN,221.556216514279
51,69,NaN,349.542200398778
51,0,0.859375,312.491590400018
52,0,0.25,100.267144894938
51,0,0.7109375,311.377740702729
51,0,0.34375,282.749376882892
52,99,NaN,82.6196488962472
51,69,NaN,508.704846049421
