trigger,category,rt,amplitude
241,69,NaN,5892.19733929438
152,0,0.265625,106.40413106915
251,0,0.5390625,4151.28231826379
241,0,0.59375,5787.71415212404
152,0,0.25,93.2787442599898
141,0,0.2734375,98.3821456152864
142,0,0.046875,117.438665553665
253,0,0.4453125,6043.66653171812
241,0,0.5,4623.17244128733
242,0,0.53125,4686.57560049964
153,0,0.71875,283.287506109771
251,0,0.5625,4618.4854168144
153,0,0.3828125,153.612972027951
141,0,0.2265625,207.86664367994
142,0,0.2265625,107.50292215409
253,0,0.4921875,5205.06101581758
241,0,0.5078125,3815.19861126268
242,0,0.5234375,3955.71505627106
153,0,0.28125,82.8712719623991
141,0,0.453125,64.5636322010048
252,0,0.4296875,4306.75871358491
241,0,0.4609375,3849.54039050505
242,0,0.4609375,3688.15930691527
153,0,0.2734375,66.7590039030151
251,0,0.625,3803.5407740718
153,0,0.3203125,88.7508248744323
141,0,0.1875,100.698239892424
252,0,0.4296875,3808.29923819598
151,0,0.3984375,65.6779119425734
141,0,0.296875,118.037140115196
142,0,0.4140625,79.9741605211698
253,0,0.484375,4589.51366339223
151,0,0.09375,182.918998227881
141,0,0.28125,50.3656572648682
252,0,0.5390625,4552.69247596541
241,0,0.5,4008.08783629326
242,0,0.46875,3307.316368872
153,0,0.0859375,392.996979268546
141,0,0.3359375,131.554720274445
252,0,0.3984375,3749.73909016602
241,0,0.515625,3879.15999908248
242,0,0.5078125,2617.2515879612
153,0,0.3515625,74.7448020760105
141,0,0.484375,82.3507501374451
252,0,0.4140625,3712.64569539196
151,0,0.3671875,87.2907075400983
141,0,0.453125,70.2897748283699
252,0,0.4765625,3468.14330751353
241,0,0.4453125,2864.06229822262
242,0,0.59375,3010.01910060731
153,0,0.140625,239.644795221387
141,0,0.5234375,132.809880062812
142,0,0.375,92.4878969323373
253,0,0.453125,3270.67579966051
151,0,0.3046875,187.546603306814
141,0,0.203125,100.377315593677
252,0,0.4296875,3632.8276001677
241,0,0.453125,3155.6865919539
152,0,0.3671875,56.4345546996942
141,0,0.4296875,54.6181869166744
142,0,0.421875,59.1202896744873
253,0,0.421875,3795.05353583012
151,0,0.3671875,57.4220943304238
141,0,0.28125,52.6969843455117
252,0,0.3984375,3284.53534111336
151,0,0.28125,177.367586083826
253,0,0.578125,3170.50503309509
241,0,0.5703125,3079.8721504019
242,0,0.5859375,2097.24872908202
153,0,0.234375,155.621114622498
141,0,0.21875,61.8494772246783
142,0,0.3046875,51.3239368447312
253,0,0.3984375,3220.82837811455
241,0,0.421875,2593.67065409473
152,0,0.328125,60.7182996994187
251,0,0.59375,2782.01450070782
241,0,0.484375,2630.15161987637
242,0,0.59375,2127.18666240316
153,0,0.765625,87.6638471496793
251,0,0.4609375,2700.53810663106
241,0,0.6328125,1973.14054368457
242,0,0.640625,2243.90087054861
153,0,0.2890625,89.1669996783181
141,0,0.4296875,49.6405544016241
252,0,0.46875,2685.79053171522
151,0,0.4375,49.9481505082602
141,0,0.453125,28.126976242731
252,0,0.4765625,2382.63888436471
241,0,0.53125,2542.41000797812
152,0,0.3515625,48.4843559551991
141,0,0.375,57.339284152048
142,0,0.53125,73.2179853154056
253,0,0.6015625,2634.85055712786
151,0,0.3046875,56.8342770283339
141,0,0.375,74.9289024653258
142,0,0.3359375,43.6593488201979
253,0,0.4296875,2550.43867123821
241,0,0.4609375,2418.29698755548
152,0,0.296875,365.039042394719
251,0,0.5,2563.91281475591
241,0,0.6328125,2187.17659016135
