trigger,category,rt,amplitude
141,0,0.3046875,76.6123012386637
252,0,0.453125,4696.92939570861
151,0,0.2265625,40.5271373295536
141,0,0.203125,50.1540119822387
252,0,0.46875,2809.7725441624
241,0,0.3125,1931.15198911661
242,0,0.3203125,1377.54366256594
153,0,0.2109375,57.3187336066359
141,0,0.2421875,43.0485018624217
142,0,0.2109375,70.650290304133
253,99,NaN,2815.71247459897
241,0,0.3984375,894.601119865058
152,0,0.3203125,66.2256540685446
141,0,0.1953125,64.0181875661797
252,0,0.3984375,1485.7483898684
241,0,0.4453125,2012.56446406672
242,0,0.328125,1099.69162698289
153,0,0.265625,92.8445168043791
251,0,0.40625,1887.83351166767
241,0,0.4765625,306.607114204989
152,0,0.34375,59.0552814340571
251,0,0.3125,1611.29824322077
241,0,0.6015625,595.505925158521
242,0,0.4765625,803.679535666778
153,0,0.3046875,58.5405674204825
251,0,0.359375,1140.57759958272
241,0,0.421875,736.843048025669
152,0,0.328125,63.9953148147612
141,0,0.3828125,66.9250459523186
142,99,NaN,88.2938214460397
253,50,NaN,181.420241151574
151,0,0.2578125,73.4032809877656
141,0,0.3125,41.000801594337
142,0,0.3046875,27.4786022763757
253,0,0.2890625,3000.23779695648
241,0,0.6328125,411.719809450461
242,0,0.609375,748.609990527717
153,0,0.2109375,69.2140424692167
141,0,0.296875,52.9565813889156
252,0,0.3828125,1719.68301534831
241,0,0.7890625,571.535851575317
242,50,NaN,129.995878173375
153,0,0.234375,71.6943859759353
251,0,0.5078125,1463.83777127262
241,0,0.453125,945.618537332898
242,0,0.4296875,852.406971789315
153,0,0.203125,69.6802005571992
141,0,0.3359375,56.5271659317252
252,50,NaN,147.305736520366
241,0,0.3359375,1864.29073326688
152,0,0.28125,63.8527221943845
141,0,0.3125,56.402106715456
142,0,0.203125,70.3917490435896
253,0,0.25,2470.10839220918
151,0,0.140625,74.6412930851252
141,0,0.2578125,45.5302936659314
142,0,0.1953125,54.7159834825799
253,69,NaN,2592.75147024166
241,0,0.453125,1313.67426495646
152,99,NaN,48.1392277928821
141,0,0.3125,35.7888873155498
252,0,0.4296875,1339.31857864633
241,0,0.5234375,1148.0610052598
152,0,0.1796875,55.23579170133
141,0,0.234375,50.673050228211
142,60,NaN,44.9387218825913
253,0,0.40625,2820.36396563778
241,0,0.5,633.416121658509
242,0,0.421875,816.397898413182
153,99,NaN,69.7242939715012
251,0,0.515625,1724.0595133309
153,0,0.15625,87.3094164175986
141,0,0.34375,50.0679592126585
142,0,0.2890625,58.2470585357755
253,0,0.4921875,2489.01186113999
151,0,0.3203125,54.4901647151
141,0,0.3203125,56.4828155623089
252,0,0.3984375,1952.24416153226
241,0,0.5625,464.556706719795
152,0,0.2890625,93.5864429410744
141,0,0.3125,86.8029775523651
142,0,0.3046875,56.744283410661
253,0,0.296875,2717.87633444039
241,0,0.4296875,1010.44492304402
152,60,NaN,79.851798822346
141,0,0.3359375,61.6165467812671
142,0,0.3046875,52.3113726283827
253,0,0.265625,2996.28367370574
151,0,0.2734375,87.29393658723
141,0,0.3046875,50.8195975809169
252,0,0.4140625,2971.61731522624
241,0,0.328125,1791.92380812941
242,0,0.421875,1142.58041634081
153,0,0.2578125,109.57220055475
251,0,0.296875,2142.4506067757
241,0,0.46875,1325.60490664628
242,0,0.3359375,1486.43360735484
153,0,0.265625,80.5672651739487
141,0,0.3046875,71.6527830644094
252,0,0.25,2148.07038832049
241,0,0.359375,849.474009090959
152,0,0.203125,55.137881512354
141,0,0.1484375,51.2248992302692
252,0,0.3125,2329.66374174219
151,0,0.3125,73.1102885850539
141,60,NaN,45.0372778863451
252,0,0.4140625,2634.37393678196
241,0,0.4453125,1040.01864940003
242,0,0.2890625,589.700267867155
153,0,0.3125,59.2992993668952
141,0,0.375,64.0772972424621
252,0,0.265625,1904.37545709255
