trigger,category,rt,amplitude
141,0,0.3515625,206.763482494491
252,0,1.109375,102.987679563802
241,50,NaN,16.597221349006
242,0,1.28125,37.2010781150338
153,60,NaN,123.948060267493
251,60,NaN,54.7729359186874
241,69,NaN,18.2648692618132
242,69,NaN,44.8718371787174
153,60,NaN,395.822672951329
141,60,NaN,105.189060750301
252,0,0.8125,47.9300160549329
241,69,NaN,44.9402981951866
242,0,0.609375,23.3156227902208
153,60,NaN,425.436190936847
141,60,NaN,127.505643865397
252,60,NaN,46.1157767885873
241,69,NaN,89.2073700048265
152,60,NaN,284.170030926339
141,69,NaN,200.145120550794
252,0,1.46875,36.4750631626829
151,60,NaN,502.929358264752
253,69,NaN,28.8490701138367
153,69,NaN,612.094190310497
141,69,NaN,1353.17825041398
252,0,2.2265625,54.593391115046
151,50,NaN,70.8858017684963
141,69,NaN,142.535337177674
142,60,NaN,177.000993044333
253,50,NaN,42.9477185357131
241,69,NaN,44.0518207791543
152,60,NaN,736.723443112514
141,0,0.7265625,86.0277131516597
252,0,0.359375,90.0025009249252
241,69,NaN,40.6036921770724
152,60,NaN,279.05213016877
141,0,0.375,61.4403311051145
142,0,0.5703125,304.792956194289
253,0,1.515625,45.8474352357896
241,69,NaN,36.4254941069025
152,60,NaN,603.621125175784
141,69,NaN,179.157473164855
142,0,0.3203125,198.63697712699
253,0,0.2578125,37.0926686880659
151,60,NaN,500.22455150038
141,0,0.875,55.3686620275899
142,60,NaN,147.808436492629
253,60,NaN,72.3653162049493
241,69,NaN,34.2178136438253
242,69,NaN,56.7535186877451
153,60,NaN,246.020778994033
251,0,2.4453125,31.1724982590686
241,69,NaN,108.622594352104
152,60,NaN,411.257727155144
141,69,NaN,174.913112935639
252,0,1.046875,61.7187555262614
151,60,NaN,758.698215665602
253,69,NaN,55.7243246738163
241,69,NaN,42.3744036673842
152,60,NaN,408.879595912381
141,0,0.5703125,90.9576456264202
252,0,0.7734375,98.2301899381284
241,69,NaN,46.5529212828713
152,60,NaN,1378.07824797182
141,0,0.453125,76.7641304133525
252,50,NaN,43.1158760330428
241,69,NaN,87.819016260132
152,60,NaN,224.792409051273
251,0,2.2890625,36.2668244390948
153,60,NaN,539.571202620545
141,0,0.6015625,84.1116911257167
142,0,0.4375,171.329239054461
253,0,0.90625,55.5893816524238
241,69,NaN,50.4205476457757
242,69,NaN,74.8807976870462
153,60,NaN,144.191921665919
141,0,0.4296875,92.3427193655705
252,50,NaN,23.9347863074962
241,69,NaN,66.611508852329
242,69,NaN,58.4961718819925
