trigger,category,rt,amplitude
62,99,NaN,23.0300655497399
51,0,0.9765625,3460.05440191989
52,0,0.0078125,81.0964625603559
52,0,0.453125,51.8909027806375
52,0,0.0078125,40.1033718742111
51,69,NaN,4348.92327450203
51,0,0.9609375,1561.9066929967
51,0,0.6796875,1875.91537337719
51,0,0.40625,2896.1287942233
52,0,0.359375,52.081919722656
61,0,0.71875,3128.77785040863
51,0,0.8125,2279.85262797735
51,0,0.6171875,2017.28140382633
51,69,NaN,2391.29023116043
52,0,0.2890625,42.8822155951718
62,0,0.390625,32.3933457384125
61,0,0.921875,2070.70997742004
52,0,0.1171875,29.8423321457934
52,0,0.0078125,54.3441371197853
52,60,NaN,47.0854290833381
51,0,0.671875,2817.12305278375
52,0,0.0078125,63.0129564770466
61,0,0.453125,2204.87574158701
62,0,0.0078125,75.1349044305847
51,0,0.65625,2236.22278586454
51,0,1.015625,1076.24187868901
52,0,0.2265625,44.1990805339119
62,0,0.0078125,79.7213280280463
52,0,0.15625,37.1906093454728
52,0,0.265625,38.5611174370983
52,60,NaN,38.5131362598119
62,0,0.3203125,32.5836414185372
52,60,NaN,45.3457697880112
52,0,0.2421875,40.0825113929922
51,0,0.65625,4014.11335858242
51,0,0.859375,3524.57092775192
51,0,0.9140625,2312.9305666462
52,0,0.0078125,97.150071670346
52,0,0.0078125,66.5605586708243
51,0,0.671875,5295.95978674541
62,0,0.1796875,51.6085265412845
61,69,NaN,4518.52698142593
52,60,NaN,50.346793307782
52,60,NaN,44.4672265340898
62,0,0.0078125,66.8997859119991
52,0,0.0078125,93.0196274855457
51,0,0.71875,5074.04815707547
52,0,0.296875,49.5089245677118
52,0,0.046875,82.8885740190623
52,0,0.0078125,61.2391950344735
52,0,0.0078125,24.7808889160841
51,0,0.7578125,5880.744114225
52,0,0.0078125,33.0396116702464
61,0,0.578125,5459.42531679778
62,0,0.0078125,53.0920890332798
52,0,0.5,36.4468784617202
51,0,0.875,3994.42176062733
52,0,0.375,45.5067146749491
52,0,0.0078125,27.5290135528091
52,0,0.0078125,43.5607208241604
52,60,NaN,42.371726031861
62,0,0.0078125,55.5812997751537
52,0,0.1171875,40.4295894696326
52,0,0.3671875,47.857050593023
52,0,0.0078125,41.200630615079
52,0,0.4453125,42.272666811221
51,0,0.53125,5684.0466870479
52,60,NaN,26.6354058993746
51,0,0.4296875,3969.7238385814
51,0,0.453125,2245.44957493356
51,0,0.4765625,3835.21384482581
51,0,0.546875,4600.92294670752
52,0,0.5546875,46.9135010734756
51,0,1.1171875,2943.32308053024
61,0,0.6484375,2710.38964734734
51,69,NaN,2231.01371067573
51,0,0.8515625,2276.9703084725
51,69,NaN,1780.15585784816
51,0,0.6640625,2220.89914396951
52,0,0.0078125,51.1370710730205
52,0,0.0234375,42.8245905075222
51,0,0.7109375,3108.24753582827
51,69,NaN,3214.35755844419
52,0,0.3046875,60.6728556257845
52,0,0.40625,46.6494523030723
52,0,0.0078125,52.356532383706
51,0,0.84375,5553.68456241536
62,0,0.0078125,61.3267722933317
51,0,0.6328125,2895.26809464119
62,0,0.109375,59.8615189205442
51,0,0.5234375,3976.56004246368
51,69,NaN,2191.30089856649
61,0,0.734375,2355.40002272906
51,0,1.0234375,2654.97034361723
52,0,0.2734375,25.1941414081271
51,69,NaN,3857.38465967146
61,0,0.8671875,3298.95987735053
51,0,0.8515625,2155.71269288568
62,0,0.6015625,44.5371630122251
51,0,0.5546875,4712.50419391577
52,0,0.0078125,64.4857488236178
51,0,0.6484375,4613.56764661102
