trigger,category,rt,amplitude
52,0,0.3359375,56.4405144706546
51,69,NaN,2150.09576433161
61,99,NaN,1082.76348975279
52,0,0.0078125,155.040694915225
51,0,1.5078125,1598.72598685872
52,0,0.0078125,105.318187907314
52,0,0.4375,43.2686620143811
51,0,0.828125,2230.27550930634
51,99,NaN,975.003441391263
61,91,NaN,952.449670302883
51,0,1.3203125,1689.90029743007
51,0,1.53125,1129.14535260837
52,0,0.390625,52.1539587316905
52,0,0.3671875,50.4170668716595
61,69,NaN,1707.43746979799
52,0,0.0078125,80.7177859843794
51,0,1.0390625,1768.4976562186
52,0,0.4140625,35.9283212578687
51,69,NaN,1847.13777386408
52,0,0.0078125,70.0845284124551
51,0,1.484375,1228.23834533915
51,0,1.3359375,1167.80529317508
52,0,0.1015625,57.8793791929457
51,69,NaN,1720.22021396816
52,60,NaN,76.5497901838064
52,0,0.0078125,58.4056091422447
52,0,0.0078125,65.7307800356692
52,0,0.0078125,80.722044046667
51,0,0.9453125,2213.63466927498
52,0,0.0078125,46.5552097952718
52,0,0.328125,63.9649096855084
61,69,NaN,1972.00434422383
62,0,0.3828125,76.3895911438432
51,69,NaN,2122.31729863489
52,0,0.53125,41.6763862117492
52,0,0.5625,54.1312645799403
52,0,0.34375,81.0208178337231
61,0,0.46875,3427.17930063243
51,0,0.828125,1907.13846064853
51,0,0.6484375,1961.30593160929
62,0,0.2578125,77.8485320338377
51,0,0.9375,2054.63577443552
51,0,0.9375,2169.13967340519
51,0,0.7421875,2037.36180119437
51,0,0.703125,2016.998657766
51,0,0.7578125,1721.80022972991
52,0,0.3515625,68.871808234256
51,69,NaN,1582.55215301783
51,0,0.609375,1795.22298961861
61,0,0.6640625,1707.0976994425
52,0,0.4453125,68.3609664836359
52,60,NaN,60.4217000030835
52,0,0.4296875,79.3919488763984
52,0,0.5078125,68.2116252948234
51,0,1.09375,2545.80614170311
52,0,0.328125,53.456070086668
51,0,0.8046875,2503.29140254828
52,0,0.3359375,74.3999277118685
52,0,0.0078125,90.2733070386184
61,0,0.828125,2436.10202853081
52,0,0.0078125,46.3764286599919
52,0,0.0078125,87.7080595196199
61,0,0.609375,2797.5456976317
62,0,0.0078125,90.3022776778686
51,0,0.9375,1719.14616795134
51,69,NaN,2509.46396538325
52,0,0.3125,69.9918410111514
52,0,0.3984375,56.0333452343749
51,0,0.953125,2595.49005571914
51,0,0.921875,2127.59185093272
52,0,0.0078125,75.4048744737382
51,0,0.78125,1421.50732404882
52,0,0.4296875,50.5949923690909
51,69,NaN,2387.1409418617
51,0,0.953125,1991.46777951839
51,0,0.7421875,1729.79459186952
62,60,NaN,78.4591839168878
61,0,1.046875,1726.77418502753
51,0,0.6171875,1935.37415925248
51,0,0.7890625,1567.46416184994
51,69,NaN,1577.77477128971
51,69,NaN,1451.69543546731
52,60,NaN,63.8833314249922
51,0,0.796875,1553.58603972851
52,0,0.4375,61.9613968260387
61,0,0.8984375,1968.96809169475
52,0,0.0078125,67.3554473660337
52,0,0.4921875,82.6829775223676
62,0,0.625,61.8017687249063
51,99,NaN,1896.68876755802
52,0,0.4296875,64.0843283484339
61,0,1.1171875,2122.81025770001
61,0,1.1484375,1967.75038093517
52,60,NaN,48.2552955240528
62,0,0.578125,65.3794386138158
52,0,0.0078125,135.214091750745
52,0,0.1015625,61.7083027340577
61,0,0.90625,3097.15632315244
62,60,NaN,72.4879382199073
51,69,NaN,2900.992476267
51,0,0.6953125,2632.67647273466
51,69,NaN,1935.04793413693
52,0,0.0078125,80.2928358756636
51,0,0.953125,1884.80256410328
52,0,0.28125,50.7105667070141
52,0,0.1484375,49.6464766229832
52,0,0.59375,66.1238954042963
52,0,0.125,89.7956437954287
52,0,0.3828125,67.594938185083
51,0,0.7109375,3380.75327075622
51,0,0.609375,2826.33796487214
51,0,0.984375,2037.1056094368
51,0,0.640625,1809.59260500749
52,0,0.0625,65.5712594427274
52,0,0.2734375,64.405690465735
52,0,0.3671875,60.6454036826015
