trigger,category,rt,amplitude
52,0,0.6796875,378.9865879617
62,0,1.1875,282.471586088598
51,0,0.6640625,883.226729254689
51,0,0.5625,2819.44959193078
52,0,1.15625,264.866110013646
52,0,0.890625,246.063556787169
52,0,0.9140625,226.332202221718
51,0,0.8828125,3410.83823885516
61,0,0.5703125,1862.26125405419
52,0,0.6484375,446.327757046138
51,0,0.5,2606.64400018315
52,0,0.953125,272.919587622899
52,0,1.0390625,322.600493158604
52,0,0.859375,299.775970322162
52,0,0.8203125,327.722603267714
51,0,1.0546875,3319.51747014135
52,99,NaN,316.798824812095
51,0,0.9765625,1707.32210777513
52,0,0.9296875,328.564817213781
62,0,1.453125,253.360469114702
51,0,0.7578125,2495.58581941738
51,0,0.7421875,2301.07073004165
51,0,0.6328125,4062.99238847638
51,0,0.546875,3692.71947235617
61,0,0.9609375,1887.89658272113
51,0,0.4921875,2959.87490141647
52,0,0.90625,372.864863119319
61,0,0.328125,2140.9442446157
51,0,0.8046875,2197.13504438225
52,59,NaN,140.861175835771
51,0,0.625,1321.96372487126
62,0,1.4375,432.74884073979
52,0,0.875,285.743959164416
61,60,NaN,2575.64197238313
61,0,0.453125,1473.34069204341
61,0,0.5859375,2765.69526908812
52,0,0.6328125,433.677592085921
51,0,0.4453125,1829.44836193566
51,0,0.7734375,1776.62551409848
51,60,NaN,627.003748888662
51,0,1.28125,1295.2188038441
62,0,0.8984375,531.867088818804
61,0,0.71875,2491.64080917643
61,0,0.4921875,2154.8530312328
52,0,0.8203125,449.707643413797
51,0,0.859375,2171.28221528817
52,0,0.6953125,390.758934272696
52,0,0.7890625,360.010130353872
51,0,0.53125,1436.85289434883
61,0,0.703125,2984.19016246053
61,0,0.6484375,2785.43715014764
51,69,NaN,429.823628856984
51,0,0.9375,2017.65514250188
62,0,1,451.213452136893
61,0,0.9296875,2420.60894276261
52,0,0.7578125,454.982916908737
52,0,0.7421875,394.064581553762
52,0,1.03125,295.842553988316
51,99,NaN,857.622385110028
52,69,NaN,984.849097585938
51,0,0.4609375,1651.42533853264
52,0,0.9609375,420.631454149711
61,0,0.875,3481.3306051269
52,0,0.8046875,325.315800003994
52,0,1,365.342943051872
51,0,0.5859375,2242.53174228111
51,0,0.6796875,1780.68160613647
52,0,0.8515625,416.834953228165
52,0,1.0859375,319.445690034694
51,0,0.7578125,1573.82167468736
52,0,0.8515625,328.536858196358
61,0,0.71875,2295.8662768367
51,0,0.7734375,1817.74704281813
52,0,1.0234375,476.42415732038
52,59,NaN,149.77592773205
52,0,0.8515625,334.371050009661
51,0,0.7421875,3035.24467644784
61,0,0.796875,2447.85600625751
62,99,NaN,194.849291440617
51,0,0.453125,3668.17151795741
51,0,0.4921875,2340.10384794729
52,0,0.6484375,496.453785068536
62,0,1.109375,392.431233672283
51,60,NaN,829.884457200401
51,0,0.8046875,3630.1144323645
51,0,0.8515625,2286.53466739131
62,0,1.015625,445.265788820491
52,0,0.6171875,425.18689662472
51,0,0.7421875,1602.24421845853
52,0,0.8203125,345.767425127796
51,0,0.5234375,1856.06267755842
52,0,1.25,202.782075780203
51,0,0.6953125,2204.53291556144
62,0,1.234375,350.825896889066
52,0,0.6875,321.687568341485
51,99,NaN,2151.6456990085
62,0,1.046875,336.396503159236
51,0,0.6171875,1046.88583635708
51,0,0.7109375,1305.58561617133
51,0,0.734375,1478.78668278482
52,0,0.6953125,398.759616806348
52,0,0.953125,306.670513084249
52,0,0.8984375,328.395633845484
52,0,0.6875,349.570263728723
52,0,1.046875,328.553905093189
52,0,0.84375,292.917644689814
51,0,0.734375,3424.06340588241
62,0,1.09375,351.573099938875
62,0,1.28125,283.956279280048
52,59,NaN,115.802649723623
52,0,1.1953125,176.898210940295
51,0,0.515625,1562.32589015519
51,0,0.9296875,1933.41789328142
51,99,NaN,454.920761033512
51,0,1.0546875,1497.39414279551
52,0,0.875,345.661403933684
51,0,0.5,1615.17509011265
52,0,0.8828125,449.713956724244
52,0,0.8359375,370.634304026659
52,0,0.9609375,378.279313564026
62,0,0.96875,397.157178875941
52,0,0.7890625,380.31981522374
51,0,0.71875,1687.10982491253
52,0,0.9609375,344.612671156736
51,0,0.8359375,1789.69332125157
52,0,0.6875,372.932602883237
51,0,0.78125,2103.39733446839
52,0,0.7734375,498.773936534144
51,0,0.5390625,1900.85640763584
52,0,0.75,544.343543134305
51,0,0.53125,1827.57225241863
51,0,0.7109375,561.847495414658
52,0,0.6640625,390.672141538768
51,0,0.4921875,2701.89643808241
51,59,NaN,234.024545242832
51,0,0.453125,2899.29463177226
62,0,1.140625,465.054863002003
51,0,1.3203125,998.134120592804
61,0,0.625,2052.5601274873
52,0,0.6171875,411.580973192145
51,0,0.4140625,787.226412541176
51,0,0.6171875,582.84198471409
52,0,0.6015625,411.552732854769
52,0,0.8046875,310.838087655681
52,0,0.7265625,333.971653432338
52,0,0.734375,397.538880017185
51,0,0.90625,1756.02519860644
61,0,1.21875,1110.98859798994
51,0,1.09375,1402.29096420058
51,99,NaN,816.009483538636
52,0,0.828125,465.860345477328
52,0,0.6484375,404.829960733777
51,0,0.4765625,1376.01091101708
62,0,1.1640625,362.241371162083
61,0,1.0546875,2110.32411713042
51,0,0.671875,822.381646779381
51,0,0.8671875,784.443378228897
51,99,NaN,665.847856882794
51,0,0.5234375,1559.01898519734
52,0,0.71875,479.13425988982
52,0,0.7734375,337.097819678023
52,99,NaN,192.961000887505
51,0,0.5234375,2631.04131336332
52,0,0.9921875,251.182526300771
52,0,1.265625,240.075118364036
52,0,0.9453125,330.734649303851
51,0,0.6875,1162.75979858243
51,0,1.2265625,839.538219038029
52,0,0.6484375,416.67973112888
52,0,0.765625,389.500923094137
51,0,0.4765625,624.669101908075
52,0,0.78125,323.769470897451
51,0,0.5859375,1103.59738648605
62,0,1.140625,324.70011730862
51,0,0.765625,2159.89502020383
52,0,1.171875,338.413840673385
51,0,0.5859375,2871.86873601609
51,0,1.265625,764.137959925613
52,0,0.890625,366.17833826586
52,0,1.0234375,224.027749295279
61,0,1.1328125,1623.26627825972
52,0,1.03125,295.100676949631
52,0,1.296875,286.293850542561
51,59,NaN,318.564516963927
52,0,0.90625,405.539144048442
62,0,1.1953125,421.573413890494
52,0,0.765625,302.593999262443
62,0,0.984375,322.460248050896
51,0,0.484375,3276.57661304354
52,0,0.875,333.468442395555
51,0,0.9296875,875.241689065058
52,0,0.796875,354.527382926548
62,0,1.1640625,372.214822283696
62,0,1.5,217.148560520417
61,0,0.84375,1968.93801024056
51,0,0.71875,952.010677959022
61,59,NaN,209.330546066971
52,0,0.6796875,401.608836291366
51,0,0.4609375,652.156778517711
51,0,0.546875,930.633949434671
