trigger,category,rt,amplitude
62,0,0.375,120.770024533416
52,0,0.3046875,104.78181246376
62,0,0.3203125,119.357531392146
51,0,0.3984375,1391.61491124365
51,0,0.640625,747.239834609475
51,69,NaN,1525.63801692081
52,0,0.3828125,95.7042598482912
52,0,0.34375,142.352185519826
52,0,0.359375,99.1489368193573
51,0,0.4296875,1294.86957823255
51,99,NaN,837.329895430759
52,0,0.3515625,104.204110464616
51,69,NaN,1389.58466274682
51,60,NaN,1043.21013436381
51,60,NaN,1304.20048867736
52,0,0.03125,145.571166974698
51,69,NaN,1507.65299957228
61,0,0.5078125,1504.22118879251
62,60,NaN,221.613973260707
52,0,0.265625,135.707271719497
62,0,0.6640625,103.858715961877
51,0,0.5234375,1418.63927577134
61,69,NaN,1511.32757930341
61,69,NaN,1711.431702431
52,60,NaN,352.755794900003
52,0,0.5703125,197.714879713267
62,69,NaN,268.344815540233
51,0,1.09375,1588.95693492476
51,0,0.046875,1404.24903328938
61,69,NaN,1376.42012311476
51,69,NaN,1757.68062518175
51,69,NaN,1483.02109159792
52,60,NaN,322.456948545346
51,69,NaN,1579.33417773722
52,60,NaN,182.63346115882
51,0,0.4296875,1711.17643112817
51,69,NaN,1794.94887872149
52,60,NaN,282.042026046036
51,69,NaN,1708.89584564064
51,69,NaN,1940.84314090061
61,0,0.46875,1489.5178847465
51,69,NaN,1653.97169612299
52,0,0.3359375,99.2918555272694
52,99,NaN,137.07166588031
52,60,NaN,151.530281650452
52,0,0.2734375,92.3662321263467
51,0,0.484375,1538.06190932065
62,0,0.34375,137.190717989879
51,0,0.515625,1355.34742994262
52,0,0.3046875,113.366828590889
52,0,0.359375,119.480109108266
52,0,0.359375,121.709483422001
52,0,0.3203125,99.8377353908527
51,0,0.7109375,856.937107724657
52,0,0.34375,97.4684599816106
52,0,0.296875,153.356735260045
51,0,1.1640625,461.661262007124
51,0,0.84375,490.825408633727
62,0,0.3125,125.416882042442
52,0,0.328125,124.13962419958
51,0,1.1015625,635.104337624662
52,0,0.6328125,146.108260041658
51,0,0.921875,717.155335087979
52,0,0.2890625,125.677485280683
52,0,0.3203125,144.360793272128
62,0,0.296875,117.537787302869
52,0,0.5,85.2443757864334
51,0,0.8515625,995.367849117241
52,0,0.25,122.988081289333
51,0,0.828125,1187.64251028434
52,0,0.34375,103.582224729404
51,0,0.578125,1548.68784368168
52,0,0.1953125,86.3520854400432
51,0,0.9921875,550.045327492213
51,0,0.6640625,1127.61752742027
52,0,0.3515625,124.767380560899
61,0,0.6484375,1151.33915648322
51,0,0.8515625,987.020255679346
62,0,0.6171875,97.9696661414128
52,0,0.3125,129.443551313179
51,0,0.75,985.080337459154
62,0,0.2890625,115.464964829743
51,0,0.6875,1161.05731197833
52,0,0.3046875,76.404223760123
52,0,0.4609375,100.85678024328
51,0,0.4375,825.660687383752
52,0,0.4609375,84.9626895572861
52,59,NaN,52.1881913005216
51,0,0.40625,1009.47768507561
52,99,NaN,87.4382282598513
52,99,NaN,83.4323429841231
52,0,0.3515625,125.154584590321
52,59,NaN,49.184719688372
62,0,0.65625,117.615427395623
51,0,0.6796875,1459.86169790058
62,0,0.5703125,69.2280212438431
61,0,0.5234375,1794.23235471423
52,0,0.3046875,78.7557680738897
51,0,0.59375,1080.57831802916
52,0,0.3046875,57.5278397532435
52,0,0.2890625,80.8125262447807
61,0,0.4140625,1890.12941399413
52,69,NaN,83.7230058121683
51,0,0.46875,1695.92995264497
51,0,0.609375,1452.28088406043
51,0,0.7265625,880.563689247852
52,0,0.2578125,84.8729622515409
51,69,NaN,1180.34337062984
52,99,NaN,115.231105190971
52,0,0.2890625,74.6609020665716
51,0,0.5390625,566.989423327174
51,0,0.609375,825.686646915079
61,0,0.8203125,717.475023376114
51,0,0.5703125,661.29591142504
62,0,0.390625,70.8256495549423
51,0,0.328125,514.707897410992
52,0,0.3671875,99.9987370236978
61,0,0.4375,408.232943800748
62,0,0.6640625,107.763168334212
51,0,0.703125,425.323955875538
52,0,0.328125,87.0348883689959
51,99,NaN,293.605534195336
52,0,0.2890625,116.750623749041
51,0,0.71875,451.689028765956
61,0,0.5,516.855662124849
51,0,0.390625,678.671844920911
52,0,0.609375,134.207208118099
52,0,0.3046875,125.948645686581
62,0,0.9375,92.2116261742422
51,0,0.609375,987.390434507387
51,0,0.3359375,872.486217784776
62,0,0.5390625,74.1937035512203
52,0,0.390625,99.2375547018437
51,0,0.8828125,854.156066288366
52,0,0.4921875,84.7708353477072
51,0,0.3984375,599.636331413465
61,0,0.4375,776.789954012511
52,0,0.2734375,126.589121179384
52,0,0.3359375,93.1520608382303
52,0,0.3515625,80.0876026239206
52,0,0.359375,90.9127752388264
51,0,0.5546875,890.968334364745
52,0,0.34375,78.9576330735228
61,0,1.0234375,355.74687565848
52,0,0.3203125,111.791681139822
51,0,0.5625,590.519809839247
52,0,0.484375,71.1601163564537
51,0,0.46875,570.347939385625
52,0,0.3828125,123.463619275241
51,0,0.4453125,777.160845789683
51,0,0.6484375,1002.98897186509
52,0,0.2734375,105.441779625949
51,0,0.53125,1526.61226018322
52,0,0.3203125,96.4513598787728
62,0,0.5234375,85.4879650834204
51,0,0.46875,1217.90820184011
52,0,0.359375,111.835637192664
52,0,0.2734375,88.0432344280101
52,99,NaN,103.407515325421
51,0,0.4921875,1321.78064040036
52,0,0.4765625,101.807761867067
61,0,0.765625,1342.67341670066
52,0,0.1015625,133.725835015998
61,0,0.5,1577.47475451581
52,0,0.3359375,80.3624688577206
52,0,0.3046875,97.893378572986
52,0,0.2890625,116.314291582325
52,0,0.328125,86.0859641107613
51,0,0.4453125,2524.7998923914
51,0,0.5546875,1313.98408720655
51,0,0.4609375,1261.52774326994
51,0,0.640625,935.497170972728
52,0,0.328125,88.6089714156144
62,0,0.3125,89.0096337716843
52,0,0.3125,78.9530106149778
51,0,0.328125,332.143244676443
51,0,0.796875,259.467495985039
51,0,0.7890625,1745.91817871655
52,99,NaN,111.012235778925
62,0,0.5703125,93.5871547814601
51,0,0.90625,297.260353865977
52,99,NaN,59.6703317043581
51,0,0.75,672.146555225182
62,99,NaN,112.810629914283
51,99,NaN,282.269876838806
61,0,1.0234375,607.46190323486
51,99,NaN,335.506265856683
61,99,NaN,291.831896218687
61,0,0.453125,559.406523930609
61,0,1.21875,457.102156410382
51,0,0.6484375,1111.98213620407
52,0,0.2734375,101.796759889521
61,50,NaN,221.556216514279
51,0,0.4296875,349.542200398778
51,0,0.8515625,312.491590400018
52,0,0.25,100.267144894938
51,0,0.703125,311.377740702729
51,0,0.3359375,282.749376882892
52,99,NaN,82.6196488962472
