trigger,category,rt,amplitude
52,0,0.703125,76.8430157222603
52,0,0.0546875,149.506663131495
62,0,1.1171875,106.191326594453
51,0,1.2734375,3663.63068244233
52,0,0.4765625,78.6558364930111
52,0,0.3046875,91.6252046628093
51,0,0.953125,6987.03229433446
62,0,0.71875,49.2654184683801
61,0,1.015625,4759.77950154991
52,0,0.9453125,202.418556981956
52,0,0.9453125,127.329744826022
52,0,0.8046875,67.9989293331639
62,0,0.703125,74.1361314046097
52,60,NaN,134.424085356933
52,0,0.578125,67.7041252907366
52,0,0.5,132.367662263931
51,0,0.875,6292.27733076017
51,0,1.2734375,6307.83052819353
52,0,0.3828125,78.6213368948427
51,0,1.0078125,7129.96192158017
51,0,1.1640625,4015.44488926766
51,0,0.9375,6191.00424352454
62,0,0.7734375,77.1670047113382
52,0,0.515625,64.3091757171072
52,0,0.4375,71.2703027750345
52,0,0.3671875,76.329131478976
51,0,0.828125,7924.50233740758
51,0,0.5703125,6696.01291590325
51,0,0.6796875,7980.91478349456
51,0,0.7265625,6545.41516157252
52,0,0.375,137.591858061827
52,60,NaN,109.680811346557
52,0,0.296875,116.333601980124
52,0,0.546875,75.9443548635685
51,0,0.9375,6279.46603279496
51,0,0.4921875,7448.5132285492
52,0,0.3828125,66.9394154743853
62,0,0.6953125,102.773171106104
52,0,0.5,85.9342703242954
51,0,0.8984375,9014.94946326924
52,0,0.484375,66.6026792501657
52,99,NaN,86.8858771518762
52,60,NaN,70.5568288073377
51,0,0.7734375,5788.70383489857
52,0,0.6640625,68.8616085956351
52,60,NaN,130.470520513635
52,0,0.5,65.0148100509709
51,0,1.1171875,2908.95520503303
52,0,0.4921875,95.8063185439369
51,0,0.796875,7167.62161931502
51,0,0.828125,4071.20852920716
51,0,0.484375,4275.90102671071
51,0,0.5546875,8094.71672209037
62,60,NaN,222.065243697655
52,0,0.6796875,76.1404031500195
51,0,0.84375,5855.4800877644
61,0,1.2578125,1779.08885897361
51,0,1.1015625,2866.88077597214
51,0,0.9453125,1766.07782181938
52,0,1.453125,118.995226520712
61,0,1.140625,1668.44588332692
61,0,1.2578125,3422.81662262478
51,0,1.296875,2263.28248706422
52,0,0.6015625,98.2807444734722
61,0,1.2109375,5774.91266375489
52,0,0.5,89.9106161329325
52,0,0.2578125,90.3594448422875
52,0,0.3984375,84.5566701336296
52,0,0.3984375,84.6259061767238
61,0,1.2109375,5129.6217141745
52,0,0.4921875,88.201684031656
51,69,NaN,3847.20551660713
52,99,NaN,58.5663253574348
62,0,0.6953125,69.227449768789
51,0,1.015625,6110.83893044418
52,0,0.484375,99.973825087474
52,99,NaN,73.037075688889
51,0,0.984375,3944.32183708759
52,0,0.46875,87.0708342603029
52,0,0.46875,60.9429560932201
52,0,0.46875,75.3616643952772
52,99,NaN,80.3082142359042
52,0,0.40625,73.2228489258792
51,0,0.734375,4699.84788664931
51,60,NaN,8762.21083110258
51,0,0.71875,8926.2828693822
51,0,0.6484375,6289.6926877862
51,0,0.5703125,4908.99217613822
52,0,0.4921875,73.5498770996419
62,0,0.546875,88.4562502211521
51,0,0.7734375,4748.98929722491
51,0,0.671875,6086.27926157546
61,0,1.3203125,2389.48346982546
61,0,0.921875,4818.14444383802
52,0,0.3671875,94.1158512362831
51,0,1.0546875,4061.17644369785
62,0,0.640625,97.3969249599336
52,60,NaN,87.4276391837248
51,0,1.203125,8768.56979298713
51,0,0.859375,6039.70506203819
51,0,0.59375,8057.1547395312
61,0,0.8828125,3587.06368634745
61,0,0.984375,5188.25531843631
51,0,0.7109375,4505.24198140612
51,0,0.6875,4136.13581073326
52,0,1.8046875,143.376632068069
51,0,0.703125,3749.50663390709
61,0,0.9921875,3874.26383901584
51,0,0.6640625,7921.40536005617
51,0,0.8203125,4585.75311797773
52,0,0.609375,92.5252524888703
52,0,0.3046875,54.9530526186898
52,0,0.40625,71.7926324285416
52,99,NaN,92.2375837802583
52,0,1.8828125,75.5516812913356
52,0,0.296875,94.590234201879
52,0,0.46875,110.620681981864
62,0,1.0234375,133.24604441963
51,0,0.5390625,5209.68185086309
62,0,0.8828125,137.476104395378
51,0,0.7578125,6760.46827561596
52,0,0.4140625,69.4494504190088
51,0,1.234375,4212.62863629882
62,0,0.765625,86.8797124769021
52,0,0.40625,102.56249735001
52,0,0.2265625,91.0843534329401
51,0,0.921875,8003.23035282886
51,0,0.734375,2858.66009899809
51,0,0.828125,2457.56657805966
51,59,NaN,1041.54260390862
51,0,0.8515625,2143.14152076477
51,0,0.6640625,2730.93470920425
61,0,1,1474.44528392444
62,0,0.8828125,91.5645412905121
52,0,0.2734375,110.506929308411
61,69,NaN,5105.24623426094
51,0,0.6640625,3407.64065663276
52,60,NaN,107.849382061988
52,0,0.3359375,79.209983533065
51,69,NaN,3426.00672085239
51,0,0.59375,6073.90548209788
51,0,0.8671875,3466.59566539073
52,0,0.703125,71.0505245069494
52,0,0.265625,80.3712522943987
51,0,0.921875,6408.75815791143
52,0,0.4609375,91.1293151419268
52,0,0.3828125,79.7866119586067
51,69,NaN,6018.76456210084
61,0,1.0234375,3032.27830557007
52,0,0.2890625,76.475616815797
51,0,1.0390625,4337.71591297123
62,0,0.5859375,107.693713969899
52,0,0.453125,70.0107828498777
62,0,0.6171875,90.7261239740284
61,69,NaN,3170.4037603676
52,99,NaN,66.5751400839945
62,0,1.015625,58.6375034952833
62,60,NaN,83.3395311573089
52,0,0.7265625,66.1926648036724
61,69,NaN,8239.37767046758
52,99,NaN,78.7107359775041
52,0,0.3515625,67.9044818777923
51,0,0.8515625,7158.83618149803
51,0,0.9296875,1488.10956185959
62,59,NaN,38.9120966282497
51,0,1.03125,6494.20476963687
52,0,0.6015625,82.6267720853257
52,0,0.359375,171.73838625536
51,99,NaN,2641.29152068306
51,0,0.90625,3440.83665828848
52,0,0.4375,60.7782299926919
51,0,0.8515625,4578.57438806194
51,99,NaN,2283.4122178145
61,0,1.4765625,3761.44246741965
52,0,1.859375,86.2879424590119
52,0,0.1796875,88.2817178757651
51,0,0.9375,7035.65821812998
51,0,0.859375,5053.34408437913
51,0,0.5703125,2725.01235251039
52,0,0.375,95.6848625872992
51,59,NaN,829.351670502356
51,0,0.671875,4568.55880358334
51,0,0.6796875,1799.37074809667
51,0,0.7265625,2477.75495578956
52,0,0.3125,126.595800897531
51,0,0.6171875,3172.00956636507
51,0,0.875,2554.36677637379
51,0,0.796875,2777.52803875268
52,0,1.734375,104.665214850409
51,0,0.8046875,3523.10704624172
61,59,NaN,1074.2503418914
61,99,NaN,1399.57723684469
62,0,0.9765625,83.9425076107782
51,0,1.1875,4079.21787872884
52,0,0.3515625,57.4076175702052
51,0,0.578125,5391.18749619014
51,0,0.8828125,2220.00545673913
62,60,NaN,135.48371290974
61,0,1.125,3547.20942757002
52,0,1.8828125,102.472815495836
