trigger,category,rt,amplitude
52,0,1.6796875,87.2651332709892
52,0,1.0078125,138.801098936081
52,59,NaN,74.2141067753396
51,0,0.515625,1502.90936703295
61,0,1.2890625,1848.44881472947
61,0,0.7265625,1152.01196404658
51,0,0.9140625,1931.49602920798
61,0,1.5,2180.82800104324
51,0,0.734375,1402.28957915834
62,0,1.484375,101.907520083472
51,0,1.0625,1577.64933628698
52,0,1.03125,144.819575311017
62,0,1.1484375,174.796940308738
51,59,NaN,165.924262016168
51,0,1.1640625,1671.47632853188
51,0,1.078125,2783.40704305697
51,60,NaN,1934.78441889324
51,0,0.65625,2327.78819287777
51,0,0.546875,1909.29036941973
62,0,1.15625,144.92565794219
51,0,1.328125,1697.81243113201
52,0,0.9140625,108.519839198377
52,0,1.171875,119.650843379758
51,0,0.671875,1294.3079149842
62,50,NaN,23.5814875474495
61,0,1.15625,2262.04069995124
52,0,0.8046875,192.004791445717
51,0,1.453125,974.687104736938
52,59,NaN,79.9217593909388
51,0,0.796875,2080.87374580447
51,0,0.53125,2342.30444072242
51,69,NaN,1009.70342328561
51,0,1.2578125,1662.46466964595
61,0,0.796875,1823.51230718061
52,0,1.2734375,125.506399233901
62,69,NaN,513.752485339326
51,0,0.828125,1459.5013217335
51,59,NaN,149.56328948977
61,0,1.0234375,2642.42709417568
62,0,1.2109375,135.205716516644
52,0,0.90625,408.647950543742
52,69,NaN,702.344507473958
52,99,NaN,109.034950536466
52,0,1.3984375,124.465790056132
52,0,0.8515625,183.784490320099
52,0,0.921875,111.668395290742
52,99,NaN,86.6690387170257
52,59,NaN,84.3484591928877
52,0,0.9375,195.386324065804
52,0,0.578125,106.587634944971
51,0,1.2890625,2513.28370474754
52,50,NaN,25.1839401065439
62,60,NaN,290.18496637517
51,0,1.21875,2100.34711394404
51,0,0.40625,3462.07637904238
51,0,0.9140625,2100.76884184961
51,0,0.515625,1664.17913114664
51,0,0.6015625,1647.2317744804
51,0,0.7734375,1519.88083049082
52,50,NaN,47.9334168915835
52,60,NaN,637.589942329506
51,69,NaN,382.425301932852
52,0,0.796875,138.528386769264
51,0,0.7421875,1818.63205733537
51,0,0.7265625,2282.18480385377
62,0,1.6875,197.258473876066
61,0,1.1796875,1841.26325222117
51,0,1.0078125,1298.143896067
51,69,NaN,238.866543201278
52,69,NaN,719.172013843149
51,69,NaN,254.205451176863
51,69,NaN,1116.12402784584
52,0,1.0234375,173.038100071468
61,0,0.7578125,2554.94866128126
61,69,NaN,2592.1809202866
51,0,1.15625,1795.90991448814
52,91,NaN,198.593995413797
61,0,0.7265625,1488.09839292823
51,69,NaN,649.142628666485
51,69,NaN,2226.13212384067
52,91,NaN,170.425999116833
51,0,0.7890625,2174.96105305874
52,0,1.0390625,112.850819421669
52,0,0.7109375,101.743619934258
52,59,NaN,84.902495773452
62,50,NaN,45.4599725116328
51,99,NaN,1859.63222527094
62,91,NaN,282.912656500028
62,69,NaN,310.159417819472
61,0,1.8125,2075.80698561219
52,0,0.71875,433.814436025233
52,69,NaN,1134.79351970764
52,0,0.96875,187.048609603512
51,0,0.6953125,1808.58194941174
51,0,0.984375,2327.96891019062
51,0,1.0625,1709.9446670161
52,0,0.7734375,193.874288250153
52,0,0.890625,192.547589518264
52,0,0.8203125,169.455349024492
51,99,NaN,2642.49246281824
52,0,1.578125,251.515111921517
61,0,0.6328125,1682.23116970078
51,0,1.2890625,1908.2026517182
51,0,0.8359375,1769.98549043001
51,0,0.8203125,1461.23550958845
51,69,NaN,1395.76003973742
52,59,NaN,73.9113239399196
61,0,0.8203125,2167.28127091576
52,0,1.125,147.121676748644
51,0,0.9375,1461.46240434212
51,0,1.0234375,1251.32844467752
51,0,1.03125,1409.10666785582
52,0,1.1328125,157.840395126518
51,0,1.3203125,1433.18132973251
52,59,NaN,30.5267907264005
52,59,NaN,48.9514196475864
52,59,NaN,84.4112105493668
61,0,1.0703125,2004.47377249412
52,0,1.3828125,163.6417413128
52,0,0.84375,186.432766647914
51,0,0.8515625,2550.82631420109
51,0,0.7890625,2181.16658114618
62,0,1.4296875,97.5909964176576
51,0,1.5859375,1617.42058796847
51,0,0.8515625,2196.83839677526
51,0,0.5625,1692.11962800091
52,0,0.78125,196.116810128978
61,0,0.734375,1610.81861649068
52,99,NaN,136.896188991092
52,0,0.8671875,200.053823410265
51,0,0.9140625,1901.65099383807
51,0,0.9296875,1850.7003684552
52,50,NaN,25.0296654886975
52,0,1.2734375,163.419068710287
62,0,1.8671875,142.0412131571
61,0,0.7890625,1884.05208576427
61,0,1.1796875,1469.89671503327
51,0,1.2890625,1313.9582772423
52,0,0.875,121.216148551474
52,0,1.359375,120.796315876486
52,0,1.3046875,108.891191599472
52,0,1.1953125,131.611157487374
51,0,0.609375,2418.64263880467
52,0,1.4609375,140.168215874008
52,0,1.2734375,166.269878786528
51,0,0.78125,2490.15619306541
51,0,0.6328125,2077.26060067814
