StudyName,ExportDate,Name,Age,Gender,StimulusName,SlideType,EventSource,Timestamp,MediaTime,PostMarker,Annotation,FrameNo,FrameTime,NoOfFaces,FaceRect_X,FaceRect_Y,FaceRect_Width,FaceRect_Height,Joy_Evidence,Joy_Intensity,Anger_Evidence,Anger_Intensity,Surprise_Evidence,Surprise_Intensity,Fear_Evidence,Fear_Intensity,Contempt_Evidence,Contempt_Intensity,Disgust_Evidence,Disgust_Intensity,Sadness_Evidence,Sadness_Intensity,Neutral_Evidence,Neutral_Intensity,Positive_Evidence,Positive_Intensity,Negative_Evidence,Negative_Intensity,AU1_Evidence,AU2_Evidence,AU4_Evidence,AU5_Evidence,AU6_Evidence,AU7_Evidence,AU9_Evidence,AU10_Evidence,AU12_Evidence,AU14_Evidence,AU15_Evidence,AU17_Evidence,AU18_Evidence,AU20_Evidence,AU23_Evidence,AU24_Evidence,AU25_Evidence,AU26_Evidence,AU28_Evidence,AU43_Evidence,LiveMarker,KeyStroke,MarkerText,SceneType,SceneOutput,SceneParent
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,370,NaN,NaN,NaN,9,303,1,134,50,257,257,-1,9942,0,-0,021088,0,0,76474,0,0,022959,0,-0,87488,0,-0,039251,0,-0,0279,0,1,5167,0,-1,9942,0,0,022959,0,-1,8134,-1,7637,-0,64443,-0,63214,-0,81196,-0,12595,-1,6602,-0,58362,-1,5359,-1,6074,-1,8088,-1,5639,-0,64193,-1,0098,-0,86843,-1,2306,-0,17882,-1,1033,-3,916,-2,8445,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,370,NaN,NaN,NaN,10,336,1,133,50,258,258,-2,1968,0,0,044307,0,1,05,0,0,18792,0,-1,0293,0,-0,11094,0,0,17149,0,1,4849,0,-2,1968,0,0,18792,0,-1,6286,-1,6168,-0,50767,-0,47071,-0,76968,-0,098862,-1,5562,-0,6098,-1,6502,-1,7219,-1,7932,-1,5778,-0,71092,-0,93757,-0,88787,-1,3168,-0,15032,-1,157,-3,8137,-2,6251,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,402,NaN,NaN,NaN,11,368,1,131,49,261,261,-2,1026,0,0,090209,0,1,1008,0,-0,18101,0,-1,0931,0,-0,04355,0,0,059388,0,1,4535,0,-2,1026,0,0,090209,0,-1,729,-1,6019,-0,47979,-0,5359,-0,68633,0,026429,-1,3365,-0,6311,-1,5761,-1,7136,-1,8328,-1,5574,-0,383,-0,9759,-0,74005,-1,2693,-0,037405,-1,1994,-3,9928,-2,8201,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,433,NaN,NaN,NaN,12,399,1,133,49,260,260,-2,2287,0,0,1253,0,0,94358,0,-0,11688,0,-1,0371,0,-0,043461,0,-0,010169,0,1,4582,0,-2,2287,0,0,1253,0,-1,7636,-1,7359,-0,52327,-0,62135,-0,76882,-0,10338,-1,3141,-0,54312,-1,6713,-1,6961,-1,7846,-1,511,-0,60703,-1,0009,-0,87192,-1,253,-0,13516,-1,2083,-3,9719,-2,6952,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,488,NaN,NaN,NaN,13,431,1,133,50,258,258,-2,2684,0,-0,044646,0,0,74692,0,0,2098,0,-0,97274,0,-0,22973,0,-0,0015129,0,1,5416,0,-2,2684,0,0,2098,0,-1,7957,-1,7388,-0,63914,-0,5711,-0,82935,-0,11149,-1,7726,-0,67887,-1,6529,-1,6893,-1,8735,-1,6371,-0,84964,-0,94706,-0,95882,-1,2711,-0,19072,-1,1379,-3,8855,-2,9694,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,497,NaN,NaN,NaN,14,463,1,134,50,257,257,-2,1378,0,0,018973,0,0,66185,0,0,038973,0,-0,89602,0,-0,15193,0,0,02573,0,1,4983,0,-2,1378,0,0,038973,0,-1,7548,-1,7272,-0,62086,-0,63188,-0,8506,-0,11541,-1,6671,-0,61758,-1,5692,-1,5953,-1,8288,-1,6172,-0,71028,-0,91958,-0,87449,-1,1829,-0,18516,-1,1177,-3,7854,-2,7929,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,545,NaN,NaN,NaN,15,511,1,132,49,260,260,-2,3537,0,-0,0068361,0,0,77042,0,-0,097103,0,-1,054,0,-0,114,0,-0,051514,0,1,5406,0,-2,3537,0,-0,0068361,0,-1,8406,-1,727,-0,61462,-0,63738,-0,83205,-0,13598,-1,5576,-0,60754,-1,6687,-1,7613,-1,8183,-1,5631,-0,63678,-0,92347,-0,83089,-1,2833,-0,074206,-1,1484,-3,951,-2,9235,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,577,NaN,NaN,NaN,16,543,1,133,50,259,259,-2,3869,0,0,030391,0,0,89415,0,0,16703,0,-1,0174,0,-0,23832,0,0,095024,0,1,495,0,-2,3869,0,0,16703,0,-1,6933,-1,6382,-0,60873,-0,51793,-0,79162,-0,087573,-1,6886,-0,66245,-1,6446,-1,693,-1,7769,-1,5775,-0,67869,-0,95057,-0,84029,-1,2465,-0,19128,-1,2215,-3,966,-2,9203,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,609,NaN,NaN,NaN,17,576,1,133,50,258,258,-2,1242,0,0,033152,0,0,97738,0,0,14298,0,-0,91203,0,-0,18761,0,0,054746,0,1,4526,0,-2,1242,0,0,14298,0,-1,6734,-1,6228,-0,60912,-0,43714,-0,76746,-0,074542,-1,5858,-0,66377,-1,6022,-1,6372,-1,808,-1,5663,-0,71036,-0,97983,-0,84159,-1,2578,-0,18905,-1,2005,-3,8885,-2,8447,,,NaN,,,
Validierungsstudie_VP1-30,20160620,VP36,1,FEMALE,Emotient_Baseline,TestImage,Emotient FACET,641,NaN,NaN,NaN,18,608,1,132,48,262,262,-2,1452,0,0,11035,0,0,88844,0,-0,34026,0,-0,96024,0,-0,068075,0,0,16852,0,1,3945,0,-2,1452,0,0,16852,0,-1,7574,-1,6825,-0,47859,-0,67353,-0,75115,-0,057404,-1,2789,-0,6905,-1,5964,-1,6632,-1,6748,-1,3673,-0,35317,-0,87458,-0,70045,-1,1102,-0,19743,-1,2353,-3,7415,-2,5836,,,NaN,,,
