trigger,category,rt,amplitude
241,0,1.2265625,47.4884187839646
242,0,0.25,73.7993124813502
153,0,0.4609375,430.818022577365
141,50,NaN,80.8287802919615
142,50,NaN,34.1510184682039
253,0,0.3984375,107.019150343024
241,0,0.9765625,50.6232056177099
242,0,0.40625,32.7964619940184
153,50,NaN,103.03309656623
141,0,0.421875,660.266861253324
142,0,1.03125,86.242716532501
253,0,0.46875,96.1116176126652
241,0,0.640625,25.9528547534211
152,60,NaN,564.526478294315
141,69,NaN,52.2557254087532
142,50,NaN,45.7914685367555
253,0,0.703125,75.1894222886678
151,0,0.25,922.660450976165
141,99,NaN,112.123919772152
142,0,2.015625,84.3897155768126
253,60,NaN,126.819482710437
241,0,0.6796875,64.3787171270063
242,0,1.40625,48.8831849937959
153,50,NaN,41.2306667270222
141,0,0.546875,573.152138407145
142,0,1.3984375,99.5209744513192
253,0,0.8671875,33.6694816434041
151,0,1.0234375,146.271727227895
253,0,1.640625,27.9550617247064
153,50,NaN,113.782220222934
253,0,2.1171875,55.3435843145919
153,60,NaN,1397.51416908099
141,50,NaN,45.907616412933
252,0,0.734375,82.9815160978926
241,0,0.3046875,45.410657750853
242,69,NaN,62.3579735425581
153,99,NaN,188.7494778577
251,0,1.1640625,39.6263391544782
241,60,NaN,42.6648570719175
152,50,NaN,88.0708308758694
141,59,NaN,65.5115783159825
142,50,NaN,29.3658654959387
253,0,0.8359375,53.2196456569453
151,60,NaN,469.825648225634
141,69,NaN,144.41105845103
142,0,0.2734375,117.078704715122
253,0,0.859375,42.5973097691291
241,0,1.453125,34.0475089221556
152,60,NaN,1411.99235491457
141,69,NaN,116.301666126051
142,50,NaN,34.0314989651831
253,0,2.390625,32.7346182410804
151,0,0.5390625,2276.31815870979
253,0,1.84375,35.8476021520584
241,50,NaN,21.4824881197094
242,69,NaN,29.474882978546
153,60,NaN,851.914932056333
141,0,0.625,225.417339258992
142,0,1.921875,101.259605379392
253,50,NaN,22.9240261097736
241,69,NaN,30.2869140318344
242,69,NaN,43.8835633507793
153,0,0.46875,614.578578491768
251,50,NaN,15.3999492064051
153,0,0.234375,448.45883612685
253,0,2.3828125,47.6113204084354
153,0,1.078125,278.494656997745
253,0,0.8828125,70.6715254884345
241,60,NaN,107.974456394933
242,69,NaN,103.133062289903
153,0,0.7890625,245.972395124458
141,0,0.4921875,251.647099958249
252,0,0.2734375,59.5272290217395
241,0,0.796875,28.3553823251334
242,50,NaN,17.1693398853767
153,59,NaN,135.123998626296
141,69,NaN,34.8353383361555
252,50,NaN,24.591831339313
241,69,NaN,22.2567489853444
152,60,NaN,213.440738317841
141,50,NaN,78.0347471126594
142,50,NaN,60.1062188742835
253,0,1.2734375,37.8936584419253
151,60,NaN,1404.4010281491
253,60,NaN,76.5175273075765
241,0,0.2265625,54.7242083806955
152,50,NaN,56.378249277734
251,0,0.9140625,32.7047235288093
241,0,1.671875,30.5244978713229
242,50,NaN,21.3592258801264
153,0,0.5234375,302.610644120359
141,50,NaN,21.6666559336963
142,0,0.3984375,252.908377833589
253,0,2.109375,37.4094931734784
241,50,NaN,20.5182590536985
152,0,0.71875,184.446318822947
251,60,NaN,48.0213511309329
