trigger,category,rt,amplitude
51,69,NaN,149.867524371427
52,59,NaN,31.7941729168898
62,0,0.0078125,98.0171823251498
52,0,0.6640625,52.8938479855819
51,69,NaN,5517.97413339146
51,0,0.6171875,3404.52164350401
52,0,0.375,81.8952912610414
52,0,0.515625,85.0386042647616
52,0,0.4453125,79.86257850791
52,60,NaN,112.489540583516
51,0,0.7578125,4800.37182581732
52,0,0.5625,72.2550756775883
51,69,NaN,4207.55034164598
51,0,0.5234375,1893.63311889464
51,0,0.6953125,1510.10204314054
61,69,NaN,2319.25650171143
52,0,0.28125,82.6974000120515
51,0,0.7578125,2398.27748023806
51,0,0.6484375,3157.59810498567
61,69,NaN,2238.73719788788
51,0,0.515625,2278.30601874714
52,0,0.34375,51.7015280933221
52,0,0.4609375,87.6208387387227
51,0,0.7421875,2727.23872165607
52,99,NaN,44.8139258367003
51,0,0.609375,3180.35263793417
52,0,0.46875,62.9580565431874
51,0,1.0703125,3177.12202556177
51,0,1.0546875,2625.02032488496
62,99,NaN,73.5221957135336
51,0,0.765625,2718.52852789735
51,69,NaN,2265.09776930599
51,69,NaN,2174.58671477021
52,0,0.1015625,123.971030074638
62,0,0.296875,79.2294681546707
51,0,0.4453125,2840.35384618539
52,0,0.421875,38.8055759716866
51,0,0.9140625,2942.09076492817
51,0,0.65625,1797.6463608722
51,0,0.8203125,1728.84087324584
52,0,0.7890625,70.8285623991454
62,59,NaN,31.6513680625583
51,0,0.5859375,2205.62666185222
52,60,NaN,142.652448632086
52,0,0.5,66.2143491796355
51,0,0.46875,2734.72081357505
51,0,0.8984375,1211.73146576268
52,0,0.171875,101.20297475486
61,0,0.6484375,2355.03886721039
51,0,0.8671875,1650.30652272587
51,99,NaN,1014.15815367495
52,60,NaN,84.3129301276985
52,0,1.4921875,76.3858979131942
61,0,0.6640625,2810.65041321277
62,0,0.53125,87.7996177236083
52,0,0.5390625,67.4278215468725
51,59,NaN,371.449925280644
51,0,0.4921875,2345.24957701152
51,0,0.5234375,2524.88978935602
51,0,0.5859375,1740.2580727758
61,69,NaN,1603.03228285558
51,0,0.96875,2240.80133005568
52,0,0.6875,71.6015128382633
51,0,0.8515625,2330.91451788875
61,69,NaN,2037.61820293471
51,69,NaN,2003.27144531896
51,0,0.984375,1699.16252391365
61,0,1.1953125,1602.16228032426
62,0,0.5703125,69.6496875344981
52,60,NaN,78.1430496981452
61,0,0.890625,2830.48454571882
52,0,0.890625,69.1748238129954
52,0,0.4453125,63.3975667368404
62,0,0.8984375,46.1380298494112
52,0,0.3671875,40.7057794689778
52,0,0.5,41.9790176728863
62,0,0.140625,45.5369655523492
52,0,0.578125,81.9219437413594
51,0,0.5546875,4629.32238331135
52,0,0.5,95.5153914570793
51,0,0.65625,3769.07622227684
52,0,0.6796875,58.2752131315238
52,0,0.3515625,99.8989900611134
52,0,0.421875,72.8917178852107
52,0,0.5546875,93.7372617474938
52,0,1.578125,55.7377464273671
52,60,NaN,112.583377721693
52,60,NaN,44.8410431587062
52,60,NaN,80.4583677857691
52,0,1.4296875,86.1314757756095
61,0,0.7109375,3243.61912105119
52,0,0.7734375,51.2187909810767
52,0,0.6171875,78.456821248645
52,99,NaN,49.8406143992102
51,0,0.484375,4087.37709002024
51,0,0.6328125,2522.35646197695
51,0,1.171875,2170.55110217321
51,0,0.984375,2446.0834327817
52,0,0.4140625,77.3039360548223
52,59,NaN,36.4461443262666
51,0,0.4140625,4538.47385231398
52,60,NaN,117.297565072495
51,0,0.6796875,2884.37214838595
62,0,0.515625,90.2333275516285
52,0,1.0546875,45.0448471025939
52,0,0.3515625,73.8930040305385
51,0,0.4765625,3468.49235498482
52,0,0.265625,114.543252460521
52,0,0.3515625,88.7722677355848
51,0,0.890625,2807.85199249159
51,0,0.6484375,3137.80348359961
52,0,0.578125,78.9136194176341
52,0,0.453125,87.5632751427152
52,0,0.4140625,89.4395875158055
62,59,NaN,31.431676738993
52,99,NaN,45.0971972959193
51,0,0.75,2353.95284421966
52,0,0.4453125,107.254081597937
52,99,NaN,46.849661569733
62,0,0.59375,54.2485693128271
52,0,0.4453125,67.6791836749581
61,0,0.8046875,3057.96672495931
52,0,0.546875,60.5779016389525
62,0,0.5703125,73.5933888087716
51,0,0.7265625,4556.00758463045
52,0,0.9609375,56.3023894155932
51,0,0.625,3579.51974105728
51,0,0.578125,2777.76592879662
61,0,1.1796875,2295.76781241708
52,60,NaN,122.017863452499
61,0,0.9140625,2573.41054637011
52,0,0.421875,91.0045661161127
51,69,NaN,1140.23493417305
51,0,0.4609375,3059.8705748221
62,60,NaN,55.832518485885
51,0,1.0703125,2189.41983337909
51,69,NaN,1712.77013077428
61,0,1.078125,2012.66735614723
51,99,NaN,1558.27188752932
62,0,1.078125,70.7085237886996
52,0,1.0234375,54.2977291013382
51,0,1.171875,2092.58631757678
61,59,NaN,597.96692367463
61,0,1.296875,1722.8389012989
51,0,1.34375,1467.21426939096
51,69,NaN,1411.24298575987
51,0,1.140625,1655.38808849724
52,0,0.4765625,68.4426462328685
51,99,NaN,2029.59727957394
51,59,NaN,372.526814071598
62,60,NaN,110.105983300109
51,0,1.0390625,3134.78348392844
52,0,0.875,66.3013681475357
61,0,1.109375,2261.87985901258
52,0,0.375,77.287225292276
62,0,0.703125,61.3398406991433
51,0,0.578125,3480.49582894835
51,0,0.96875,2403.67201555885
51,0,0.859375,2320.886833166
51,0,1.1328125,1408.43226977893
52,0,0.2578125,96.2085451245204
51,0,0.6640625,2350.14755299549
52,0,0.5234375,64.4852557554511
51,0,0.8359375,1484.00618838509
62,60,NaN,51.6296589443995
52,0,1.2578125,62.2187844008739
52,0,0.6015625,85.2536414607457
51,0,0.875,2626.08839884691
61,0,1.4140625,1648.61734558553
52,0,0.6171875,80.4843075037998
52,0,0.6328125,87.8730553087809
51,0,1.234375,1936.14021544092
62,60,NaN,67.4733585982519
52,0,0.375,84.9434080700492
