trigger,category,rt,amplitude
51,69,NaN,2839.8924438964
51,0,0.34375,2285.86270607872
51,0,0.53125,1879.34959300256
61,0,0.7421875,1521.81440997924
51,0,0.609375,1292.76313642912
61,69,NaN,2186.82008858899
62,60,NaN,185.5121854294
52,0,0.4765625,134.707227871542
52,0,0.359375,71.8340203052042
51,0,0.4765625,1347.87947777836
52,0,0.390625,126.803448144388
51,0,0.8828125,2052.05071209389
61,0,0.4921875,1685.50874940598
52,69,NaN,109.091658855589
51,69,NaN,1429.11422392327
51,0,0.8984375,1417.17030892665
62,0,0.40625,110.413859883385
52,0,0.5,138.492334521416
52,60,NaN,136.969710991231
52,99,NaN,106.202402886138
52,0,0.5859375,107.861304543555
52,60,NaN,143.589006327827
51,0,0.90625,1696.82182075606
51,69,NaN,1348.16116165972
51,0,0.703125,1183.78778522389
51,0,0.6953125,1281.32060505977
61,0,0.578125,1492.88814170315
52,0,0.6328125,110.541813014482
51,0,0.75,1464.58255504909
62,0,0.515625,120.347083709482
51,0,0.5,1170.89181180177
61,0,0.515625,1119.53928973983
52,0,0.3125,120.864751943944
51,0,0.8203125,961.831991832509
52,0,0.3046875,114.567820219719
51,0,0.703125,919.063094799511
51,0,0.6171875,1134.55582957795
62,0,0.4765625,104.991864342173
51,0,0.796875,1169.41263311772
51,0,0.7734375,1366.92788432486
62,0,0.390625,116.414549167435
52,0,0.40625,122.908472703054
51,0,0.4921875,1181.81260801625
52,0,0.4765625,95.3744322816825
52,0,0.625,108.232375158033
51,0,0.8828125,1049.81137810359
61,0,0.671875,1614.712684359
51,0,0.9453125,1656.93586146709
62,0,0.3671875,121.336281291206
52,99,NaN,98.9744472109009
52,0,0.359375,109.929094769529
51,0,0.46875,1256.9825701137
52,0,0.3046875,155.344196752949
61,0,0.6328125,1423.00057489781
51,0,0.5390625,1538.5608414018
52,0,0.2578125,133.974174315684
51,0,0.5546875,1492.64614995754
52,0,0.515625,124.619703327354
51,69,NaN,1787.37829679622
62,69,NaN,120.595729616667
51,0,0.3984375,1698.17374582334
52,0,0.2890625,80.0682947199672
52,0,0.171875,147.255679135585
52,0,0.6796875,108.555620040425
52,99,NaN,81.2563739831254
52,0,0.4140625,122.409432266534
51,0,0.7734375,998.808213257158
52,0,0.5,110.799647841602
52,0,0.4765625,98.1404372966653
61,0,0.4375,1007.42851591314
52,0,0.296875,103.051944746745
51,0,0.734375,1351.0170111261
51,0,0.5625,1122.96968729057
51,0,0.578125,865.459181134477
51,0,0.7890625,1037.45914019299
51,0,0.5,999.123628941122
52,0,0.3203125,98.8420749795764
52,0,0.375,107.915783199939
62,0,0.9453125,136.201131410558
51,0,0.375,1047.64813817945
51,99,NaN,1251.01265796872
51,0,0.5703125,1058.56484932392
52,0,0.28125,93.6599361585566
51,0,0.4765625,1275.0689545977
52,0,0.421875,125.680619853139
51,69,NaN,1136.11843768037
51,0,0.4453125,1246.96203118634
52,0,0.375,133.122484736899
61,0,0.546875,1068.79889074723
52,0,0.28125,120.244875946371
52,0,0.390625,83.2772164320741
52,99,NaN,94.9365645043869
52,0,0.3515625,107.285892947509
51,0,0.5625,1369.12030786216
51,0,0.5,1177.9869194562
52,0,0.2734375,135.847693112975
52,99,NaN,124.853804877336
52,91,NaN,140.460079780793
51,0,0.328125,1470.14725418233
62,0,0.6953125,154.858278435507
51,0,0.375,1384.81798737575
52,0,0.3046875,67.637848682258
52,0,0.515625,112.419579042855
61,0,0.671875,1631.62497951099
52,0,0.3046875,101.671804284482
51,0,0.3828125,1527.27377547663
62,0,0.6796875,125.616283670857
52,60,NaN,148.679323749056
51,0,0.5390625,2052.49563466763
52,0,0.265625,111.006538000628
52,0,0.2265625,109.471238055656
62,0,0.5859375,125.793104529139
52,0,0.4375,117.927437710014
52,0,0.4453125,100.435232360803
52,0,0.2265625,97.7796060108149
52,0,0.40625,91.2439205652367
51,0,0.84375,2303.34025964464
52,0,0.25,117.929765865796
51,0,0.3828125,1927.37570159273
61,0,0.3828125,1975.24468166483
52,0,0.28125,114.436013851734
52,0,0.3359375,144.370496597787
52,0,0.3203125,121.739546261959
51,0,0.4375,2089.27356196604
51,0,0.90625,1658.53061892077
51,69,NaN,1881.43690294647
51,0,0.5703125,1880.51944026118
52,0,0.3515625,99.9841557643798
62,0,0.5625,145.293937486037
52,0,0.328125,132.51993073777
61,0,0.7890625,2547.9777666345
61,0,0.609375,1904.61504961497
52,60,NaN,176.897072275584
51,0,0.28125,2017.34086890391
62,0,0.5,88.1837017350515
52,0,0.2890625,66.9730274023206
52,0,0.3046875,113.170936967169
62,0,0.765625,148.155272261956
51,69,NaN,2172.14340845309
62,0,0.53125,85.3831445743026
52,0,0.3125,89.3742299359031
52,0,0.234375,134.896266874755
51,0,0.546875,2439.01046970346
52,0,0.453125,95.6598234320202
62,0,0.859375,117.587356161458
51,0,0.328125,2236.30414563059
51,0,0.4296875,2314.21681667407
51,0,0.4921875,2175.39463903886
52,60,NaN,131.920217233812
51,0,0.7109375,2021.41343425258
52,0,0.2421875,89.6985634432152
51,0,0.3203125,1755.67646353942
51,0,0.6171875,2017.70406879588
51,69,NaN,2173.06864421178
51,69,NaN,1957.46720608878
52,0,0.328125,112.661664691602
51,0,0.328125,1921.50817442675
51,0,0.3671875,2006.95696690399
51,0,0.421875,1453.99032606071
61,60,NaN,2089.1405641249
61,0,0.7265625,1612.10893659122
52,60,NaN,170.233682687553
52,0,0.40625,63.7209534661105
52,0,0.25,77.7774626713754
52,0,0.28125,97.1441903491705
61,0,0.4453125,2113.55200317815
51,0,0.5546875,528.844462490682
51,99,NaN,648.666109716121
51,0,0.8984375,1184.69182801911
52,0,0.2734375,96.6803947284445
62,0,0.46875,82.5158407078093
51,0,0.3203125,1913.70519925135
52,0,0.28125,95.7601730518432
51,0,0.453125,1993.53958995477
51,0,0.5,1705.02609393478
61,0,0.5234375,1621.29747533428
52,0,0.3046875,94.7498729182579
52,0,0.390625,108.800247584305
52,0,0.3125,75.692169297376
51,0,0.40625,2050.15603485596
62,0,0.4765625,88.2015887774272
62,60,NaN,65.4137007924959
61,99,NaN,761.467806009011
52,0,0.3828125,77.2254152124312
62,91,NaN,104.454880621735
51,0,0.8046875,2044.58158199643
61,0,0.7421875,1270.42914408529
51,69,NaN,1607.32661792215
52,0,0.4296875,96.7634737115606
61,0,0.40625,1487.60025784179
51,0,0.875,1050.38668235654
51,0,0.9140625,861.606341135014
52,69,NaN,107.913273609179
52,0,0.2265625,104.730800282667
51,0,0.8515625,1584.98033316035
51,0,0.5546875,1673.97180277333
52,0,0.609375,84.5249969663644
51,0,0.53125,1893.90064058532
51,0,0.6484375,707.930169045196
52,0,0.328125,78.9527578402291
