trigger,category,rt,amplitude
51,0,0.71875,2602.36792223868
52,0,0.28125,102.730289908251
52,99,NaN,74.8681420046859
51,0,0.71875,2467.22952919434
62,0,0.0078125,112.5366717221
51,0,0.578125,1476.73124919748
62,99,NaN,124.37013136651
61,0,0.390625,1888.30880588307
52,0,0.453125,62.100695904191
52,0,0.4375,32.6863760059482
51,0,0.953125,1927.1726262566
52,99,NaN,36.6933448989309
61,0,0.6953125,2279.1252031035
61,0,0.7109375,966.246362907331
61,0,0.53125,977.310985678811
51,0,0.8515625,770.362884161482
52,0,0.0078125,69.8542188282478
52,0,0.0078125,107.32369393545
52,0,0.0078125,46.2199169067516
51,0,0.6484375,2453.72969754231
51,0,0.65625,989.525588483904
51,0,0.71875,841.584229089789
61,0,0.53125,1213.23929599314
51,50,NaN,324.793476344491
52,0,0.0078125,43.215810603622
61,0,0.5390625,1434.89788091568
51,50,NaN,341.995969081178
51,99,NaN,451.559459907232
61,0,0.609375,806.924270235532
52,0,0.265625,59.2841278346286
52,0,0.3515625,58.3902259642141
51,0,0.4609375,1733.33772768633
61,99,NaN,1265.53091198785
51,0,0.6015625,699.35928075264
51,0,0.6171875,667.955391668216
61,0,0.8125,864.276666191574
51,0,0.6796875,367.612996968469
52,0,0.0078125,124.88392331493
52,0,0.65625,34.403051699159
51,0,0.546875,1565.89703362015
62,0,0.4453125,65.5892739716175
62,0,0.0078125,46.1240217813084
61,0,0.6171875,2219.53088420098
52,0,0.640625,32.272329561066
52,0,0.0078125,47.2002321479287
52,0,0.4453125,63.5297869971098
52,0,0.0078125,53.2934772782027
51,0,0.7421875,3142.71198667735
52,0,0.0078125,51.7888788526598
52,0,0.0078125,111.609769260799
51,0,0.921875,2450.10520942133
61,0,0.4609375,1106.90438481575
52,0,0.0078125,117.999040699298
52,0,0.0078125,56.0781162709165
62,0,0.0078125,58.9841508459665
62,0,0.0078125,63.7527051877601
52,0,0.0078125,64.1054978782456
51,0,0.640625,2992.0067158914
51,0,0.6328125,706.829246891462
51,0,0.6796875,745.125780491685
52,0,0.359375,52.7866639372767
51,0,0.359375,1634.81955084838
52,0,0.0078125,136.655616868922
51,0,0.5,1874.43088440471
52,0,0.0078125,56.3627161618514
51,0,0.4453125,1760.8512952555
52,0,0.5546875,51.8571827904377
51,0,0.765625,1915.67594070367
62,0,0.1953125,64.9424153816426
52,0,0.5078125,52.6920469920605
51,0,0.5859375,2119.90971993037
51,0,0.875,816.353742439808
52,0,0.5859375,86.2288021153853
62,0,0.40625,59.9385517128408
51,0,0.421875,2275.8069420076
61,91,NaN,670.327109918283
51,0,1.0703125,398.370896737525
51,0,0.6875,901.739968304273
51,0,0.671875,602.21787917021
51,50,NaN,319.635327405325
51,50,NaN,239.748697637259
52,0,0.296875,124.377326605414
52,0,0.0078125,41.9597831466107
51,0,0.6953125,1943.77010949036
51,0,0.703125,976.176943746437
62,0,0.0078125,137.786472704089
51,0,0.546875,1211.19261139868
52,0,0.0078125,74.7559961301338
52,0,0.453125,97.6087656238207
52,0,0.0078125,58.6315041824481
51,0,0.3828125,2414.34109067824
52,0,0.0078125,62.9174412098895
62,0,0.0625,59.8514935574235
61,0,0.8828125,2233.93093283512
51,0,0.5078125,1422.24469100451
51,0,0.453125,918.389780791941
62,0,0.0078125,70.5166006603219
52,0,0.0078125,68.6476180586821
52,0,0.5546875,34.2416173639402
51,0,0.484375,3689.53562362078
51,0,0.5390625,1310.70703539166
62,0,0.0078125,79.241903985569
61,0,0.546875,2256.26926778232
52,99,NaN,66.3148549698558
51,0,0.34375,1332.66580131806
51,0,0.375,1049.57904469602
52,0,0.2109375,42.4615566037763
52,0,0.1640625,95.5267266098161
51,0,0.7734375,1864.44766067455
51,0,0.375,1256.25731108222
61,0,0.8515625,849.342447183595
52,0,0.0078125,76.5814121766126
52,0,0.0078125,108.761928237362
51,0,0.3984375,2665.14402547125
52,0,0.265625,52.3221379445991
51,0,0.46875,2260.41500017157
51,0,0.78125,1364.51063821721
51,0,1.0625,665.787920349692
62,0,0.171875,79.9131273610461
52,0,0.0390625,72.1208078902936
52,0,0.4296875,39.8708772567531
52,0,0.0078125,77.2009186537069
52,0,0.0078125,66.9876589476857
51,0,0.6875,3179.10866127618
52,0,0.0078125,39.6784972607745
52,0,0.0078125,69.5706051963112
52,0,0.0078125,53.2002712361103
51,0,0.4296875,2523.9402698247
52,0,0.0078125,62.1385097727185
61,0,1.1484375,2276.70053493507
62,0,0.0078125,118.816748409256
52,0,0.265625,47.7069575039724
62,0,0.0078125,48.0013977439589
51,0,0.296875,2748.96347676662
52,0,0.3203125,54.6927637836995
52,0,0.0078125,110.926878487002
52,0,0.40625,45.5994589335374
51,0,0.3359375,3170.87170411514
52,0,0.0859375,86.9678541206192
52,0,0.015625,81.6779428804029
52,0,0.21875,74.4862309447919
61,0,0.421875,3219.60689871803
52,0,0.125,119.204213834208
51,0,0.34375,1167.41333790707
62,0,0.3359375,83.2193413931217
