trigger,category,rt,amplitude
251,99,NaN,1522.08604517093
241,60,NaN,663.935836258976
152,59,NaN,40.8831940482725
251,0,1.1640625,889.869503425197
153,0,1.0859375,219.857505360624
141,50,NaN,38.8269646746481
252,0,0.765625,1646.92234073108
151,99,NaN,43.9728244894848
141,50,NaN,17.199281938151
252,99,NaN,1295.07829337101
151,0,0.5625,43.2663663716105
141,99,NaN,94.7059195330826
252,0,0.5859375,1230.97576520561
241,99,NaN,348.743338361142
242,99,NaN,636.956645101408
153,0,0.7109375,69.5599138126686
141,60,NaN,125.615512549111
142,0,0.671875,98.0534790982906
253,0,0.625,694.887228733779
241,0,0.640625,1228.85481174319
152,59,NaN,38.5255952469207
141,99,NaN,68.6098934282227
252,0,0.6171875,1560.96469388073
241,0,0.578125,1022.08052286059
242,0,0.4375,956.128551514776
153,0,1.265625,107.063796249515
141,0,1.1875,115.481604040531
142,0,1.2109375,60.6162849635126
253,59,NaN,128.322466223185
241,60,NaN,508.935945502336
152,59,NaN,28.4492140888908
141,59,NaN,16.7278719397451
252,0,0.671875,873.180584769499
241,0,0.6640625,716.72288516777
242,99,NaN,671.02650554405
153,0,1.0078125,143.317722353003
141,0,0.6796875,163.279418732209
252,0,0.5625,1346.53552029211
241,0,0.3984375,1442.54480856554
152,0,0.9765625,51.7252006665664
251,0,0.59375,1187.97224781582
241,0,0.6328125,940.815425899925
152,0,1.0625,164.019480725666
251,99,NaN,570.624522714274
241,0,0.8671875,908.657515974824
242,0,0.7265625,858.013233375165
153,0,1.1015625,91.1790779594258
251,0,0.953125,1193.40282889362
241,60,NaN,584.197692547027
242,60,NaN,482.170011048477
153,0,1.109375,65.3642831265052
141,0,0.9296875,142.193634230342
142,0,0.953125,123.91561473806
253,50,NaN,201.057154396326
241,0,0.5546875,1143.9680835465
242,0,0.5,1101.38445728222
153,0,0.5,93.6098271176
141,0,0.734375,126.75413175202
142,0,1.0546875,121.538239406847
253,0,1.0859375,970.989461164465
