trigger,category,rt,amplitude
141,0,0.453125,100.398040085619
252,99,NaN,5077.63263027638
151,0,0.34375,128.276840750145
253,0,0.390625,3728.94349080113
241,0,0.3984375,3251.38178324317
242,0,0.34375,2713.66174562204
153,0,0.28125,147.281770232358
141,0,0.3046875,158.738666505926
252,0,0.3359375,3000.37659147506
241,0,0.3359375,2382.91366574305
152,0,0.3984375,177.765792260081
251,0,0.4140625,2411.83627935891
241,0,0.3515625,2373.51954017849
152,0,0.3515625,157.013466396928
251,0,0.3359375,2685.30955558078
153,0,0.421875,165.998258554508
141,0,0.390625,154.274617836512
142,0,0.40625,147.601126250816
253,0,0.390625,2998.80941448534
241,0,0.359375,2377.67017802503
152,0,0.3515625,167.474075409617
141,0,0.3984375,151.621684933684
142,0,0.3046875,141.101107773872
253,0,0.3359375,3022.25334940541
241,0,0.3125,2562.93132166898
152,0,0.421875,143.107723505578
141,0,0.484375,142.801713188853
142,0,0.40625,142.538966378649
253,0,0.390625,2913.32020680231
241,0,0.3203125,2475.37035853824
152,0,0.4140625,142.748877657772
251,0,0.4453125,2169.02068810959
241,0,0.3046875,1937.68600969185
152,0,0.40625,160.446709935775
141,0,0.3984375,140.280764466732
142,0,0.421875,140.841567482182
253,0,0.390625,2647.88366191648
241,0,0.375,2212.45808868515
242,0,0.328125,1877.55652117227
153,0,0.3359375,152.348581902301
141,0,0.3671875,141.04042351766
142,0,0.3828125,135.956202290208
253,0,0.421875,2702.23766818301
241,0,0.3515625,2043.09459065143
152,0,0.40625,158.3824873466
251,0,0.4296875,2038.32510550202
241,0,0.3515625,1723.75952492228
152,0,0.390625,150.017504875313
251,0,0.34375,1686.54537317176
241,0,0.328125,1573.64406601077
242,0,0.3046875,1573.94378077804
153,0,0.3671875,153.01658082096
141,99,NaN,147.819128814794
142,0,0.4375,130.232460931712
253,0,0.3984375,2361.95183779768
151,99,NaN,136.590021185225
141,0,0.4765625,139.829630125133
252,0,0.375,2248.1340549724
241,0,0.359375,1897.24787961887
152,0,0.390625,155.633480669308
251,0,0.375,1834.72846744162
241,0,0.359375,1684.3118647399
152,0,0.3828125,169.040904700026
141,0,0.484375,150.885215178468
142,0,0.375,133.019279582888
253,0,0.3828125,2533.65517587415
241,0,0.375,1743.97725912225
152,0,0.4375,153.633165892486
141,0,0.3984375,130.896583932248
142,0,0.2734375,132.908856762907
253,0,0.3515625,2424.09447173349
151,0,0.421875,136.35062984638
253,0,0.4296875,2102.98847731248
241,0,0.3671875,1703.95344827583
242,0,0.328125,1630.01332939846
153,0,0.390625,169.498763604675
141,0,0.3671875,130.350255185448
252,0,0.3984375,2080.7844192776
241,0,0.3984375,1608.29656177871
152,0,0.3828125,136.063196583452
251,0,0.3671875,1747.59654691159
241,0,0.328125,1469.32492910029
242,0,0.3203125,1355.67726969892
153,0,0.4296875,143.845981048478
141,0,0.2890625,185.213650845303
142,0,0.359375,138.054982286232
253,0,0.40625,2195.23195588657
241,0,0.3046875,1622.07756739658
242,0,0.328125,1543.39937006619
153,0,0.453125,150.646281280021
251,0,0.34375,1580.64575671057
241,0,0.390625,1534.52305891281
242,0,0.3984375,1229.67326827996
153,0,0.5078125,166.057692455362
141,0,0.359375,149.260497295078
252,0,0.3515625,1841.24206369576
241,0,0.296875,1544.57385856033
152,0,0.46875,164.40205635548
141,0,0.4375,162.556303938646
142,0,0.3203125,153.82828736757
253,0,0.375,2536.61354163189
151,0,0.4296875,131.194636816205
141,0,0.3515625,142.774342779347
142,0,0.3515625,157.269312190752
253,0,0.328125,2548.56850117977
241,0,0.328125,1815.6873559154
152,0,0.390625,155.991750780844
141,0,0.3671875,152.261416769305
142,0,0.2578125,164.874092242344
253,0,0.3203125,2411.19863898115
241,0,0.4140625,1859.08843305058
152,0,0.3359375,164.925314435811
141,0,0.3515625,139.634721500811
142,0,0.25,181.895596938567
253,0,0.40625,2434.60290030585
151,0,0.3671875,152.95833643381
253,0,0.359375,2120.08979041731
241,0,0.3671875,1823.04370347915
